order_id,customer_id,order_date,total_amount,discount_applied,discount_percentage
O0053491,C04810,2024-01-01,214.15,Yes,25
O0053492,C04810,2024-02-18,301.46,No,0
O0053493,C04810,2024-03-10,996.83,Yes,15
O0053494,C04810,2024-04-19,149.61,Yes,5
O0053495,C04810,2024-06-16,645.35,Yes,10
O0053496,C04810,2024-06-22,98.46,Yes,20
O0053497,C04811,2023-01-15,450.49,Yes,15
O0053498,C04811,2023-01-29,546.81,No,0
O0053499,C04811,2023-03-16,145.44,No,0
O0053500,C04811,2023-03-20,203.31,No,0
O0053501,C04811,2023-03-21,520.36,No,0
O0053502,C04811,2023-04-01,106.89,Yes,10
O0053503,C04811,2023-04-18,290.2,No,0
O0053504,C04811,2023-05-11,812.07,No,0
O0053505,C04811,2023-08-04,133.5,No,0
O0053506,C04811,2023-09-25,569.83,No,0
O0053507,C04811,2023-09-27,963.27,No,0
O0053508,C04811,2023-10-13,109.48,No,0
O0053509,C04811,2023-12-05,1543.75,No,0
O0053510,C04811,2023-12-21,174.13,Yes,10
O0053511,C04811,2024-01-30,432.25,Yes,5
O0053512,C04811,2024-01-31,1178.65,No,0
O0053513,C04811,2024-02-05,264.9,Yes,5
O0053514,C04811,2024-02-12,349.97,Yes,20
O0053515,C04811,2024-02-20,225.17,No,0
O0053516,C04811,2024-05-04,92.13,No,0
O0053517,C04812,2022-02-20,1027.58,Yes,5
O0053518,C04813,2022-11-27,411.91,Yes,5
O0053519,C04813,2022-12-29,640.26,No,0
O0053520,C04814,2023-10-25,216.77,No,0
O0053521,C04815,2022-11-17,532.89,No,0
O0053522,C04816,2023-09-26,762.49,No,0
O0053523,C04817,2022-11-25,833.94,Yes,15
O0053524,C04817,2022-12-10,172.63,Yes,10
O0053525,C04817,2023-06-01,207.14,Yes,15
O0053526,C04817,2023-07-05,147.01,Yes,20
O0053527,C04817,2023-07-08,289.27,Yes,10
O0053528,C04817,2023-07-10,159.38,Yes,15
O0053529,C04817,2023-07-11,199.2,Yes,10
O0053530,C04817,2023-08-10,131.26,Yes,25
O0053531,C04817,2023-08-11,64.88,Yes,25
O0053532,C04817,2023-09-07,908.45,No,0
O0053533,C04817,2024-02-09,191.06,No,0
O0053534,C04817,2024-02-28,439.83,Yes,20
O0053535,C04817,2024-03-19,598.69,No,0
O0053536,C04817,2024-05-23,209.97,Yes,20
O0053537,C04817,2024-06-25,594.56,Yes,5
O0053538,C04817,2024-06-29,199.87,Yes,15
O0053539,C04818,2023-12-25,225.61,Yes,5
O0053540,C04818,2024-02-25,81.85,Yes,10
O0053541,C04818,2024-03-14,76.1,Yes,15
O0053542,C04818,2024-04-24,160.81,No,0
O0053543,C04819,2023-12-12,83.9,No,0
O0053544,C04819,2023-12-13,300.84,Yes,5
O0053545,C04819,2023-12-31,199.59,No,0
O0053546,C04819,2024-04-19,295.31,Yes,5
O0053547,C04819,2024-05-06,176.26,No,0
O0053548,C04819,2024-06-11,258.03,Yes,5
O0053549,C04820,2023-08-24,741.18,No,0
O0053550,C04820,2023-09-03,323.56,No,0
O0053551,C04820,2023-11-04,114.11,No,0
O0053552,C04820,2023-11-18,298.3,No,0
O0053553,C04820,2024-02-10,98.4,No,0
O0053554,C04820,2024-02-28,845.9,No,0
O0053555,C04820,2024-06-27,380.25,Yes,20
O0053556,C04821,2023-07-23,650.26,Yes,5
O0053557,C04821,2023-08-04,163.14,No,0
O0053558,C04821,2024-01-07,283.52,Yes,5
O0053559,C04821,2024-01-22,884.52,No,0
O0053560,C04821,2024-02-11,338.96,No,0
O0053561,C04821,2024-05-08,72.88,Yes,15
O0053562,C04822,2022-03-25,997.83,No,0
O0053563,C04822,2022-06-24,536.68,No,0
O0053564,C04822,2023-03-21,294.66,No,0
O0053565,C04822,2023-06-30,148.81,Yes,10
O0053566,C04822,2023-08-29,165.7,No,0
O0053567,C04822,2023-12-12,1189.17,No,0
O0053568,C04822,2023-12-22,458.57,Yes,15
O0053569,C04822,2024-01-30,826.11,Yes,20
O0053570,C04822,2024-03-15,573.83,No,0
O0053571,C04822,2024-03-17,471.49,No,0
O0053572,C04822,2024-06-22,732.72,No,0
O0053573,C04823,2022-05-10,164.11,No,0
O0053574,C04823,2022-08-20,358.4,No,0
O0053575,C04823,2022-08-30,346.41,No,0
O0053576,C04823,2022-12-04,317.53,No,0
O0053577,C04824,2023-08-11,933.35,No,0
O0053578,C04824,2023-08-19,511.38,No,0
O0053579,C04824,2023-08-24,287.9,Yes,10
O0053580,C04824,2023-09-29,375.59,Yes,15
O0053581,C04824,2023-09-30,524.62,No,0
O0053582,C04824,2023-10-04,171.25,No,0
O0053583,C04824,2023-10-18,524.63,No,0
O0053584,C04824,2023-12-01,97.2,No,0
O0053585,C04824,2023-12-09,135.43,No,0
O0053586,C04824,2023-12-15,522.84,No,0
O0053587,C04824,2023-12-19,350.91,No,0
O0053588,C04824,2024-02-11,160.43,No,0
O0053589,C04824,2024-02-19,701.63,Yes,15
O0053590,C04824,2024-02-26,856.12,Yes,10
O0053591,C04824,2024-03-19,380.52,No,0
O0053592,C04824,2024-04-19,228.93,No,0
O0053593,C04824,2024-06-07,598.6,No,0
O0053594,C04825,2023-10-09,251.55,No,0
O0053595,C04825,2023-10-20,320.71,Yes,10
O0053596,C04825,2023-10-27,379.72,Yes,20
O0053597,C04825,2023-12-01,181.36,Yes,15
O0053598,C04825,2023-12-25,226.09,Yes,5
O0053599,C04825,2024-01-29,644.02,Yes,10
O0053600,C04825,2024-02-20,66.19,Yes,20
O0053601,C04825,2024-03-06,237.11,Yes,10
O0053602,C04825,2024-04-21,231.94,No,0
O0053603,C04826,2022-06-22,599.06,No,0
O0053604,C04826,2022-09-02,622.63,Yes,10
O0053605,C04826,2022-09-09,987.85,No,0
O0053606,C04826,2022-09-10,96.3,No,0
O0053607,C04827,2022-09-19,362.43,No,0
O0053608,C04827,2022-11-02,433.26,Yes,20
O0053609,C04827,2022-12-22,292.77,No,0
O0053610,C04827,2023-01-03,236.52,Yes,25
O0053611,C04827,2023-04-17,310.62,Yes,10
O0053612,C04827,2023-05-12,423.72,Yes,20
O0053613,C04827,2023-05-23,499.3,Yes,15
O0053614,C04827,2023-07-06,485.18,Yes,10
O0053615,C04827,2023-08-06,308.9,Yes,10
O0053616,C04827,2023-08-20,168.27,No,0
O0053617,C04827,2023-10-15,471.03,Yes,5
O0053618,C04827,2023-10-20,456.27,Yes,25
O0053619,C04827,2023-11-07,494.59,Yes,5
O0053620,C04827,2023-12-04,231.77,Yes,10
O0053621,C04827,2023-12-07,200.94,Yes,20
O0053622,C04827,2024-01-06,167.2,Yes,15
O0053623,C04827,2024-01-11,151.66,Yes,15
O0053624,C04827,2024-02-17,154.68,No,0
O0053625,C04827,2024-02-27,211.62,Yes,15
O0053626,C04827,2024-03-02,168.58,Yes,15
O0053627,C04827,2024-03-04,227.55,Yes,15
O0053628,C04827,2024-03-18,646.09,No,0
O0053629,C04827,2024-03-19,81.0,Yes,10
O0053630,C04827,2024-03-28,1248.07,Yes,15
O0053631,C04828,2022-09-21,505.33,Yes,5
O0053632,C04828,2022-10-22,76.42,Yes,20
O0053633,C04828,2022-11-02,116.47,Yes,25
O0053634,C04828,2022-11-26,360.13,No,0
O0053635,C04828,2022-11-28,67.84,Yes,15
O0053636,C04828,2022-12-31,74.74,No,0
O0053637,C04828,2023-01-04,137.42,Yes,10
O0053638,C04828,2023-01-27,81.31,Yes,5
O0053639,C04828,2023-02-13,300.35,Yes,15
O0053640,C04828,2023-02-23,101.42,No,0
O0053641,C04828,2023-03-07,614.14,Yes,15
O0053642,C04828,2023-04-09,1273.29,No,0
O0053643,C04828,2023-05-20,429.59,Yes,10
O0053644,C04828,2023-05-30,286.04,Yes,5
O0053645,C04828,2023-09-01,155.84,No,0
O0053646,C04828,2023-09-29,1042.22,Yes,15
O0053647,C04828,2024-02-08,166.32,Yes,15
O0053648,C04828,2024-02-10,116.99,Yes,25
O0053649,C04828,2024-03-20,280.76,Yes,5
O0053650,C04828,2024-05-07,506.02,Yes,15
O0053651,C04828,2024-05-24,162.33,No,0
O0053652,C04828,2024-06-02,714.46,No,0
O0053653,C04828,2024-06-09,374.08,Yes,20
O0053654,C04829,2023-08-02,471.59,Yes,10
O0053655,C04829,2023-08-17,856.7,No,0
O0053656,C04830,2022-09-29,471.1,No,0
O0053657,C04830,2022-10-22,829.62,No,0
O0053658,C04830,2022-12-27,565.71,No,0
O0053659,C04830,2023-01-04,239.03,No,0
O0053660,C04830,2023-10-13,783.3,No,0
O0053661,C04830,2023-11-01,229.5,Yes,15
O0053662,C04830,2024-04-27,698.14,No,0
O0053663,C04831,2023-04-02,265.11,No,0
O0053664,C04831,2023-04-12,481.17,No,0
O0053665,C04831,2023-04-16,440.62,No,0
O0053666,C04831,2023-06-28,137.01,No,0
O0053667,C04831,2023-07-24,328.25,Yes,10
O0053668,C04831,2023-09-12,290.67,Yes,15
O0053669,C04831,2023-10-07,227.26,No,0
O0053670,C04831,2023-10-09,479.09,No,0
O0053671,C04831,2023-11-28,110.45,No,0
O0053672,C04831,2024-01-18,381.6,No,0
O0053673,C04831,2024-02-06,78.66,Yes,10
O0053674,C04831,2024-04-21,275.94,No,0
O0053675,C04831,2024-04-23,257.79,No,0
O0053676,C04831,2024-05-05,1041.27,No,0
O0053677,C04831,2024-05-07,1016.5,No,0
O0053678,C04831,2024-06-21,241.13,Yes,15
O0053679,C04831,2024-06-24,126.66,No,0
O0053680,C04832,2023-01-07,776.69,No,0
O0053681,C04832,2024-06-09,223.58,Yes,15
O0053682,C04833,2023-12-15,583.26,No,0
O0053683,C04833,2023-12-16,639.46,No,0
O0053684,C04833,2024-01-08,216.19,No,0
O0053685,C04833,2024-01-13,1209.71,Yes,20
O0053686,C04833,2024-02-26,905.68,No,0
O0053687,C04833,2024-03-11,342.86,No,0
O0053688,C04833,2024-04-22,256.03,No,0
O0053689,C04833,2024-04-25,100.69,Yes,15
O0053690,C04833,2024-05-19,282.78,No,0
O0053691,C04834,2023-05-27,137.56,Yes,15
O0053692,C04835,2024-04-02,415.27,No,0
O0053693,C04835,2024-04-10,375.85,No,0
O0053694,C04835,2024-06-09,82.54,No,0
O0053695,C04836,2022-05-29,1433.16,No,0
O0053696,C04836,2022-06-23,159.14,No,0
O0053697,C04836,2022-06-29,234.95,No,0
O0053698,C04836,2022-06-30,478.87,No,0
O0053699,C04836,2022-07-09,316.7,Yes,15
O0053700,C04836,2022-07-12,238.56,Yes,5
O0053701,C04836,2022-08-05,389.64,No,0
O0053702,C04836,2022-08-21,512.91,No,0
O0053703,C04836,2022-08-27,363.92,No,0
O0053704,C04836,2022-09-05,761.84,No,0
O0053705,C04836,2022-09-06,314.94,Yes,15
O0053706,C04836,2022-09-17,185.82,No,0
O0053707,C04836,2022-09-19,426.37,No,0
O0053708,C04836,2022-09-28,567.56,No,0
O0053709,C04836,2022-09-29,938.14,No,0
O0053710,C04836,2022-10-27,326.95,Yes,5
O0053711,C04836,2022-11-23,504.69,No,0
O0053712,C04836,2023-01-20,324.44,No,0
O0053713,C04836,2023-02-05,104.76,No,0
O0053714,C04836,2023-02-07,697.15,Yes,20
O0053715,C04836,2023-04-05,691.28,No,0
O0053716,C04836,2023-04-07,444.47,No,0
O0053717,C04836,2023-04-09,224.05,Yes,5
O0053718,C04836,2023-05-27,192.87,No,0
O0053719,C04836,2023-06-25,210.2,No,0
O0053720,C04836,2023-08-19,525.08,No,0
O0053721,C04836,2023-08-24,99.08,No,0
O0053722,C04836,2023-08-29,248.58,No,0
O0053723,C04836,2023-08-31,180.38,No,0
O0053724,C04836,2023-09-06,1328.77,No,0
O0053725,C04836,2023-09-09,288.83,No,0
O0053726,C04836,2023-10-31,486.91,Yes,10
O0053727,C04836,2023-12-05,264.24,No,0
O0053728,C04836,2023-12-09,405.56,No,0
O0053729,C04836,2023-12-11,97.32,No,0
O0053730,C04836,2023-12-16,1064.2,No,0
O0053731,C04836,2023-12-18,687.01,No,0
O0053732,C04836,2023-12-19,836.7,Yes,5
O0053733,C04836,2023-12-25,302.21,No,0
O0053734,C04836,2024-01-18,72.8,No,0
O0053735,C04836,2024-02-13,694.85,No,0
O0053736,C04836,2024-03-06,124.3,No,0
O0053737,C04836,2024-03-31,804.87,No,0
O0053738,C04836,2024-04-04,489.27,Yes,15
O0053739,C04836,2024-04-22,251.63,No,0
O0053740,C04836,2024-05-24,101.68,No,0
O0053741,C04836,2024-06-14,89.57,No,0
O0053742,C04837,2022-04-13,436.66,No,0
O0053743,C04837,2022-04-14,235.31,Yes,10
O0053744,C04837,2022-04-23,659.59,No,0
O0053745,C04837,2022-04-29,165.57,No,0
O0053746,C04837,2022-05-31,760.74,Yes,15
O0053747,C04837,2022-08-22,895.98,No,0
O0053748,C04837,2022-10-19,235.78,No,0
O0053749,C04837,2022-11-08,663.82,No,0
O0053750,C04837,2023-03-01,861.33,No,0
O0053751,C04837,2023-08-02,89.0,Yes,20
O0053752,C04837,2023-09-10,249.55,Yes,5
O0053753,C04837,2024-04-27,466.6,No,0
O0053754,C04837,2024-05-21,644.57,No,0
O0053755,C04838,2022-09-29,155.4,Yes,15
O0053756,C04838,2022-10-09,287.74,No,0
O0053757,C04838,2022-10-11,332.16,No,0
O0053758,C04838,2022-10-12,323.61,Yes,20
O0053759,C04838,2022-10-23,165.02,No,0
O0053760,C04838,2022-11-12,290.53,No,0
O0053761,C04838,2022-11-13,1041.36,Yes,10
O0053762,C04838,2023-01-08,752.06,No,0
O0053763,C04838,2023-01-18,443.81,No,0
O0053764,C04838,2023-03-29,596.47,No,0
O0053765,C04838,2023-03-31,893.87,No,0
O0053766,C04838,2023-04-08,678.51,No,0
O0053767,C04838,2023-04-25,1056.67,No,0
O0053768,C04838,2023-06-02,613.8,Yes,10
O0053769,C04839,2022-09-14,560.91,Yes,10
O0053770,C04839,2022-09-28,675.76,No,0
O0053771,C04839,2022-10-01,493.19,No,0
O0053772,C04840,2022-11-17,603.0,No,0
O0053773,C04840,2023-05-10,679.66,No,0
O0053774,C04840,2023-10-07,997.71,No,0
O0053775,C04840,2024-01-26,73.44,Yes,25
O0053776,C04840,2024-06-21,331.62,No,0
O0053777,C04841,2023-07-29,401.4,Yes,10
O0053778,C04841,2023-08-20,691.04,No,0
O0053779,C04841,2024-02-28,489.36,No,0
O0053780,C04842,2023-03-23,1282.39,No,0
O0053781,C04843,2022-09-11,131.74,No,0
O0053782,C04843,2022-09-25,672.81,No,0
O0053783,C04843,2022-10-14,1156.62,Yes,5
O0053784,C04843,2022-10-23,161.03,Yes,10
O0053785,C04843,2022-10-28,915.83,Yes,20
O0053786,C04843,2022-12-06,676.2,No,0
O0053787,C04843,2022-12-17,528.36,No,0
O0053788,C04843,2022-12-21,388.28,No,0
O0053789,C04843,2023-01-12,395.51,No,0
O0053790,C04843,2023-02-23,121.75,No,0
O0053791,C04843,2023-03-17,91.05,No,0
O0053792,C04843,2023-03-31,667.12,Yes,20
O0053793,C04843,2023-05-15,233.34,No,0
O0053794,C04843,2023-06-20,403.84,No,0
O0053795,C04843,2023-07-01,629.37,No,0
O0053796,C04843,2023-07-13,524.5,Yes,15
O0053797,C04843,2023-07-31,597.45,Yes,10
O0053798,C04843,2023-09-02,1531.36,No,0
O0053799,C04843,2023-09-05,88.87,No,0
O0053800,C04843,2023-11-06,346.6,Yes,5
O0053801,C04843,2023-11-08,454.85,Yes,15
O0053802,C04843,2023-11-13,741.32,Yes,5
O0053803,C04843,2023-11-15,555.73,No,0
O0053804,C04843,2023-11-28,362.21,No,0
O0053805,C04843,2023-12-08,111.48,No,0
O0053806,C04843,2024-01-16,254.64,No,0
O0053807,C04843,2024-02-08,201.21,No,0
O0053808,C04843,2024-03-08,459.73,No,0
O0053809,C04843,2024-04-12,674.93,No,0
O0053810,C04843,2024-04-22,136.31,No,0
O0053811,C04843,2024-05-08,122.37,Yes,20
O0053812,C04843,2024-05-29,552.46,No,0
O0053813,C04844,2023-09-13,870.72,No,0
O0053814,C04844,2023-09-30,56.06,Yes,25
O0053815,C04844,2023-12-07,554.3,Yes,20
O0053816,C04844,2024-01-13,73.41,Yes,5
O0053817,C04844,2024-04-24,1068.45,Yes,5
O0053818,C04844,2024-04-29,558.99,No,0
O0053819,C04845,2023-07-18,543.13,Yes,10
O0053820,C04845,2023-08-03,344.74,No,0
O0053821,C04845,2023-09-14,182.66,No,0
O0053822,C04845,2023-10-26,73.27,No,0
O0053823,C04845,2023-11-03,384.88,No,0
O0053824,C04845,2024-01-23,143.02,Yes,10
O0053825,C04845,2024-02-12,359.14,No,0
O0053826,C04845,2024-03-13,53.81,Yes,25
O0053827,C04845,2024-03-16,574.13,Yes,15
O0053828,C04845,2024-05-25,178.16,Yes,10
O0053829,C04845,2024-06-11,450.67,Yes,5
O0053830,C04846,2022-08-24,163.16,Yes,25
O0053831,C04846,2022-10-25,97.67,No,0
O0053832,C04846,2023-01-06,697.08,No,0
O0053833,C04846,2023-02-20,626.83,No,0
O0053834,C04846,2023-04-28,163.91,No,0
O0053835,C04846,2023-05-17,370.55,Yes,20
O0053836,C04846,2023-06-10,442.19,No,0
O0053837,C04846,2024-01-18,98.5,No,0
O0053838,C04846,2024-02-29,632.3,No,0
O0053839,C04846,2024-03-12,437.0,Yes,15
O0053840,C04846,2024-03-31,1000.21,No,0
O0053841,C04846,2024-04-07,501.79,No,0
O0053842,C04846,2024-04-20,87.94,No,0
O0053843,C04846,2024-05-05,427.92,No,0
O0053844,C04846,2024-05-20,381.21,No,0
O0053845,C04846,2024-06-22,335.42,No,0
O0053846,C04847,2022-10-26,251.33,Yes,10
O0053847,C04848,2022-05-29,402.13,No,0
O0053848,C04848,2022-05-30,610.14,No,0
O0053849,C04848,2022-06-24,356.85,Yes,15
O0053850,C04848,2022-07-01,1468.86,No,0
O0053851,C04848,2022-07-06,669.2,No,0
O0053852,C04848,2022-07-20,367.14,Yes,15
O0053853,C04848,2022-08-09,388.62,No,0
O0053854,C04848,2022-10-20,174.25,Yes,20
O0053855,C04848,2022-11-28,350.91,No,0
O0053856,C04848,2023-02-12,386.02,No,0
O0053857,C04848,2023-02-27,451.64,Yes,20
O0053858,C04849,2023-06-29,279.51,No,0
O0053859,C04849,2023-07-06,591.67,Yes,10
O0053860,C04849,2023-08-14,565.4,Yes,15
O0053861,C04849,2023-08-19,230.71,No,0
O0053862,C04849,2023-08-31,120.14,Yes,10
O0053863,C04849,2023-09-02,338.15,No,0
O0053864,C04849,2023-09-29,418.22,Yes,20
O0053865,C04849,2023-11-04,791.62,No,0
O0053866,C04849,2023-12-05,163.82,Yes,20
O0053867,C04849,2024-01-03,258.93,Yes,15
O0053868,C04849,2024-01-05,74.73,Yes,15
O0053869,C04849,2024-03-05,82.82,Yes,10
O0053870,C04849,2024-03-15,164.22,Yes,10
O0053871,C04849,2024-03-31,507.03,Yes,15
O0053872,C04849,2024-04-29,92.34,Yes,20
O0053873,C04850,2022-08-09,110.59,Yes,15
O0053874,C04850,2022-09-03,307.71,No,0
O0053875,C04850,2022-09-08,229.33,Yes,15
O0053876,C04850,2022-09-14,317.87,Yes,10
O0053877,C04850,2022-10-02,771.55,No,0
O0053878,C04850,2022-10-08,312.58,Yes,5
O0053879,C04850,2023-02-25,593.07,Yes,15
O0053880,C04850,2023-07-13,84.34,Yes,15
O0053881,C04850,2023-09-07,379.59,Yes,20
O0053882,C04850,2023-10-21,152.49,No,0
O0053883,C04850,2023-11-29,555.1,Yes,10
O0053884,C04850,2023-12-29,301.38,Yes,5
O0053885,C04850,2024-01-18,85.42,Yes,15
O0053886,C04850,2024-02-24,202.24,Yes,10
O0053887,C04850,2024-04-04,363.95,Yes,15
O0053888,C04850,2024-04-13,120.76,Yes,10
O0053889,C04850,2024-05-06,291.37,Yes,15
O0053890,C04850,2024-05-21,303.14,Yes,15
O0053891,C04851,2022-05-08,878.85,Yes,10
O0053892,C04851,2022-09-08,247.5,No,0
O0053893,C04851,2022-11-09,889.22,No,0
O0053894,C04852,2022-11-09,271.32,Yes,15
O0053895,C04853,2022-02-15,673.55,No,0
O0053896,C04853,2022-03-14,537.68,No,0
O0053897,C04853,2022-04-30,140.48,Yes,25
O0053898,C04853,2022-05-15,689.56,No,0
O0053899,C04853,2022-06-01,372.39,No,0
O0053900,C04853,2022-06-21,676.02,Yes,20
O0053901,C04853,2022-07-04,359.87,No,0
O0053902,C04853,2022-07-06,501.13,No,0
O0053903,C04853,2022-08-02,303.08,No,0
O0053904,C04853,2022-08-07,282.96,No,0
O0053905,C04853,2022-09-09,350.27,No,0
O0053906,C04853,2022-09-25,356.0,No,0
O0053907,C04853,2022-10-13,343.39,Yes,20
O0053908,C04853,2022-10-19,318.61,No,0
O0053909,C04853,2022-10-28,185.2,No,0
O0053910,C04853,2022-11-01,610.07,No,0
O0053911,C04853,2022-12-10,157.77,No,0
O0053912,C04853,2022-12-26,95.98,No,0
O0053913,C04853,2023-01-02,278.17,Yes,5
O0053914,C04853,2023-01-04,329.72,No,0
O0053915,C04853,2023-01-12,276.86,No,0
O0053916,C04853,2023-03-25,536.71,No,0
O0053917,C04853,2023-04-03,694.74,No,0
O0053918,C04853,2023-04-22,1160.66,No,0
O0053919,C04853,2023-04-29,187.32,Yes,15
O0053920,C04853,2023-05-12,189.87,No,0
O0053921,C04853,2023-05-31,777.0,No,0
O0053922,C04853,2023-06-15,1181.18,No,0
O0053923,C04853,2023-06-16,140.28,Yes,25
O0053924,C04853,2023-06-28,198.06,Yes,5
O0053925,C04853,2023-07-20,115.7,No,0
O0053926,C04853,2023-07-23,591.9,No,0
O0053927,C04853,2023-07-27,430.07,No,0
O0053928,C04853,2023-08-13,523.72,No,0
O0053929,C04853,2023-08-19,311.53,No,0
O0053930,C04853,2023-09-07,488.9,No,0
O0053931,C04853,2023-10-04,135.55,Yes,25
O0053932,C04853,2023-10-25,104.11,No,0
O0053933,C04853,2023-10-26,444.78,Yes,10
O0053934,C04853,2023-11-05,163.01,Yes,10
O0053935,C04853,2023-12-01,370.14,No,0
O0053936,C04853,2023-12-02,540.9,No,0
O0053937,C04853,2023-12-18,255.66,Yes,25
O0053938,C04853,2024-01-23,126.12,Yes,15
O0053939,C04853,2024-02-02,568.38,Yes,10
O0053940,C04853,2024-02-11,435.36,No,0
O0053941,C04853,2024-02-29,427.44,No,0
O0053942,C04853,2024-03-08,160.59,No,0
O0053943,C04853,2024-05-12,504.55,No,0
O0053944,C04853,2024-06-15,577.6,No,0
O0053945,C04853,2024-06-20,734.35,No,0
O0053946,C04853,2024-06-26,401.59,Yes,5
O0053947,C04854,2023-08-06,77.47,Yes,10
O0053948,C04854,2023-08-28,472.48,Yes,5
O0053949,C04854,2023-12-04,94.37,No,0
O0053950,C04854,2024-02-20,294.36,Yes,20
O0053951,C04854,2024-03-30,193.73,No,0
O0053952,C04855,2023-06-14,88.71,No,0
O0053953,C04856,2023-07-18,591.41,Yes,15
O0053954,C04856,2023-07-23,733.2,Yes,15
O0053955,C04856,2023-08-23,275.48,Yes,15
O0053956,C04856,2023-12-29,199.53,No,0
O0053957,C04856,2024-01-17,90.91,No,0
O0053958,C04856,2024-01-25,84.62,Yes,25
O0053959,C04856,2024-03-06,851.97,No,0
O0053960,C04856,2024-03-18,404.28,No,0
O0053961,C04856,2024-04-03,93.42,Yes,5
O0053962,C04856,2024-05-02,299.76,Yes,5
O0053963,C04857,2023-09-07,90.85,No,0
O0053964,C04857,2023-09-30,228.03,No,0
O0053965,C04857,2023-10-01,703.84,No,0
O0053966,C04857,2023-10-14,486.28,No,0
O0053967,C04857,2023-10-18,972.29,No,0
O0053968,C04857,2023-10-24,602.31,No,0
O0053969,C04857,2023-10-28,336.47,No,0
O0053970,C04857,2023-11-08,94.93,Yes,5
O0053971,C04857,2023-11-10,99.4,Yes,5
O0053972,C04857,2023-11-20,148.49,No,0
O0053973,C04857,2023-11-24,95.91,No,0
O0053974,C04857,2023-11-27,345.44,No,0
O0053975,C04857,2023-12-01,583.52,No,0
O0053976,C04857,2024-01-27,393.34,No,0
O0053977,C04857,2024-02-21,685.38,No,0
O0053978,C04857,2024-02-29,735.79,Yes,25
O0053979,C04857,2024-03-22,465.21,No,0
O0053980,C04857,2024-03-26,905.81,No,0
O0053981,C04857,2024-05-17,512.39,No,0
O0053982,C04857,2024-06-07,199.46,No,0
O0053983,C04857,2024-06-15,239.87,No,0
O0053984,C04858,2023-05-12,139.58,Yes,10
O0053985,C04859,2022-01-26,576.14,Yes,20
O0053986,C04859,2022-02-11,625.12,No,0
O0053987,C04859,2022-03-02,85.74,Yes,15
O0053988,C04859,2022-04-29,447.59,No,0
O0053989,C04859,2022-08-30,242.54,No,0
O0053990,C04859,2022-09-14,478.82,No,0
O0053991,C04859,2022-10-02,422.56,Yes,25
O0053992,C04859,2022-10-08,168.02,Yes,10
O0053993,C04859,2022-11-26,221.37,Yes,20
O0053994,C04859,2022-12-25,174.27,Yes,10
O0053995,C04859,2022-12-29,189.62,Yes,20
O0053996,C04859,2023-01-01,198.31,No,0
O0053997,C04859,2023-01-14,717.11,No,0
O0053998,C04859,2023-01-17,517.92,No,0
O0053999,C04859,2023-01-30,706.34,No,0
O0054000,C04859,2023-03-22,693.7,Yes,10
O0054001,C04859,2023-03-23,842.31,No,0
O0054002,C04859,2023-05-21,549.61,No,0
O0054003,C04859,2023-06-01,406.05,Yes,10
O0054004,C04859,2023-08-09,605.09,Yes,15
O0054005,C04859,2023-08-24,155.92,Yes,25
O0054006,C04859,2023-11-01,97.9,No,0
O0054007,C04859,2024-03-12,222.84,Yes,15
O0054008,C04859,2024-03-16,481.82,Yes,15
O0054009,C04859,2024-04-08,392.0,No,0
O0054010,C04859,2024-05-15,107.99,No,0
O0054011,C04860,2022-04-02,246.14,No,0
O0054012,C04860,2022-04-22,120.72,No,0
O0054013,C04860,2022-05-17,601.93,No,0
O0054014,C04860,2022-05-24,77.01,No,0
O0054015,C04860,2022-07-12,420.01,Yes,20
O0054016,C04860,2022-08-02,97.96,No,0
O0054017,C04860,2022-08-24,214.68,No,0
O0054018,C04860,2022-10-17,204.29,Yes,5
O0054019,C04860,2022-10-27,356.71,No,0
O0054020,C04860,2022-11-02,237.75,Yes,5
O0054021,C04860,2022-12-08,230.34,No,0
O0054022,C04860,2023-01-26,812.56,No,0
O0054023,C04860,2023-02-05,248.71,Yes,10
O0054024,C04860,2023-02-11,114.82,No,0
O0054025,C04860,2023-04-24,298.73,No,0
O0054026,C04860,2023-05-07,137.22,No,0
O0054027,C04860,2023-05-21,267.08,No,0
O0054028,C04860,2023-06-01,599.69,No,0
O0054029,C04860,2023-07-05,1018.86,Yes,5
O0054030,C04860,2023-08-05,148.47,No,0
O0054031,C04860,2023-08-28,159.88,No,0
O0054032,C04860,2023-09-06,81.56,No,0
O0054033,C04860,2023-09-20,497.61,Yes,20
O0054034,C04860,2024-02-02,211.07,Yes,15
O0054035,C04860,2024-03-17,843.73,No,0
O0054036,C04860,2024-04-04,195.7,No,0
O0054037,C04860,2024-04-11,61.22,Yes,15
O0054038,C04860,2024-04-12,274.04,No,0
O0054039,C04860,2024-06-04,101.08,No,0
O0054040,C04861,2023-05-18,429.63,No,0
O0054041,C04862,2023-02-01,218.05,Yes,5
O0054042,C04862,2023-02-25,81.17,Yes,5
O0054043,C04863,2023-01-05,83.21,No,0
O0054044,C04864,2023-07-15,182.91,No,0
O0054045,C04864,2023-09-21,315.91,Yes,10
O0054046,C04864,2024-05-26,371.97,Yes,20
O0054047,C04864,2024-06-17,833.26,No,0
O0054048,C04865,2023-10-26,487.2,No,0
O0054049,C04866,2022-10-31,86.27,No,0
O0054050,C04866,2022-11-26,341.43,No,0
O0054051,C04866,2022-11-29,304.06,No,0
O0054052,C04866,2022-12-11,1074.33,No,0
