customer_id,city,signup_date,age,channel
C03783,Mumbai,2024-02-28,49,instagram
C03784,Pune,2023-05-10,30,website
C03785,Pune,2022-02-08,23,website
C03786,Mumbai,2022-06-11,24,referral
C03787,Hyderabad,2022-05-01,26,instagram
C03788,Bangalore,2023-02-03,31,website
C03789,Mumbai,2022-09-19,49,instagram
C03790,Ahmedabad,2023-12-29,36,distributor
C03791,Delhi,2023-07-15,35,website
C03792,Mumbai,2023-08-27,44,modern_trade
C03793,Hyderabad,2022-05-09,34,instagram
C03794,Indore,2023-06-24,37,modern_trade
C03795,Mumbai,2022-12-22,51,instagram
C03796,Chennai,2023-10-22,29,modern_trade
C03797,Hyderabad,2023-03-08,38,referral
C03798,Mumbai,2022-03-06,51,referral
C03799,Mumbai,2022-08-06,38,instagram
C03800,Hyderabad,2023-07-17,22,instagram
C03801,Delhi,2023-03-03,45,website
C03802,Jaipur,2024-03-27,46,website
C03803,Pune,2022-03-15,23,website
C03804,Ahmedabad,2023-04-05,46,instagram
C03805,Delhi,2023-03-01,35,instagram
C03806,Ahmedabad,2023-12-12,54,modern_trade
C03807,Bangalore,2022-07-11,38,modern_trade
C03808,Delhi,2022-07-08,52,referral
C03809,Mumbai,2022-01-12,31,website
C03810,Mumbai,2022-08-27,27,modern_trade
C03811,Chennai,2023-08-16,46,modern_trade
C03812,Bangalore,2023-03-29,51,instagram
C03813,Delhi,2023-01-18,39,modern_trade
C03814,Hyderabad,2024-02-21,45,referral
C03815,Delhi,2024-03-12,48,website
C03816,Hyderabad,2022-02-17,48,referral
C03817,Delhi,2022-11-13,42,website
C03818,Pune,2022-07-28,40,website
C03819,Pune,2023-07-01,44,referral
C03820,Bangalore,2022-04-29,36,website
C03821,Delhi,2023-07-31,23,website
C03822,Delhi,2022-11-11,41,referral
C03823,Pune,2024-01-24,49,instagram
C03824,Delhi,2022-02-05,36,instagram
C03825,Delhi,2023-04-08,37,website
C03826,Mumbai,2024-02-03,54,modern_trade
C03827,Bangalore,2024-01-25,33,modern_trade
C03828,Bangalore,2023-07-08,41,referral
C03829,Kolkata,2023-08-04,50,referral
C03830,Delhi,2023-02-07,24,instagram
C03831,Bangalore,2022-04-17,26,distributor
C03832,Pune,2022-02-08,23,instagram
C03833,Pune,2023-08-04,44,referral
C03834,Bangalore,2022-06-29,47,website
C03835,Bangalore,2022-01-12,47,modern_trade
C03836,Delhi,2022-12-05,28,instagram
C03837,Jaipur,2023-12-17,31,referral
C03838,Mumbai,2023-07-02,26,website
C03839,Jaipur,2022-05-06,33,website
C03840,Chennai,2022-03-04,53,instagram
C03841,Hyderabad,2022-03-23,52,website
C03842,Mumbai,2024-03-29,43,website
C03843,Bangalore,2022-10-26,38,modern_trade
C03844,Bangalore,2022-02-03,41,instagram
C03845,Mumbai,2024-01-22,41,instagram
C03846,Chennai,2023-09-01,29,modern_trade
C03847,Ahmedabad,2022-02-18,44,website
C03848,Hyderabad,2023-10-20,49,modern_trade
C03849,Indore,2023-09-29,34,modern_trade
C03850,Mumbai,2023-12-02,50,instagram
C03851,Bangalore,2022-02-26,29,instagram
C03852,Mumbai,2022-04-19,32,instagram
C03853,Hyderabad,2023-06-01,39,distributor
C03854,Jaipur,2022-01-24,46,referral
C03855,Chennai,2022-08-09,43,instagram
C03856,Mumbai,2022-11-11,50,instagram
C03857,Delhi,2022-10-21,42,modern_trade
C03858,Hyderabad,2022-01-10,28,modern_trade
C03859,Bangalore,2023-11-08,33,distributor
C03860,Pune,2023-04-26,45,referral
C03861,Pune,2023-12-28,53,website
C03862,Hyderabad,2023-09-30,48,instagram
C03863,Delhi,2022-09-24,53,instagram
C03864,Delhi,2024-03-02,53,instagram
C03865,Mumbai,2022-03-29,53,instagram
C03866,Delhi,2023-03-31,47,website
C03867,Bangalore,2023-09-18,32,distributor
C03868,Chennai,2023-06-17,39,instagram
C03869,Chennai,2022-05-28,26,distributor
C03870,Mumbai,2024-01-27,37,referral
C03871,Bangalore,2024-02-17,32,referral
C03872,Mumbai,2023-12-30,32,referral
C03873,Mumbai,2023-03-07,44,referral
C03874,Pune,2024-01-22,38,instagram
C03875,Mumbai,2024-01-14,31,website
C03876,Bangalore,2024-01-14,39,modern_trade
C03877,Mumbai,2022-08-30,29,modern_trade
C03878,Kolkata,2023-12-03,47,referral
C03879,Hyderabad,2024-01-11,24,modern_trade
C03880,Delhi,2022-03-07,45,website
C03881,Bangalore,2023-01-13,24,distributor
C03882,Indore,2023-01-23,23,referral
C03883,Ahmedabad,2024-03-01,38,distributor
C03884,Delhi,2024-02-20,30,website
C03885,Kolkata,2022-07-28,43,modern_trade
C03886,Jaipur,2023-02-19,52,instagram
C03887,Jaipur,2022-01-16,45,referral
C03888,Chennai,2022-10-24,30,website
C03889,Chennai,2022-08-08,23,instagram
C03890,Bangalore,2024-02-08,42,referral
C03891,Indore,2023-01-02,48,distributor
C03892,Hyderabad,2024-02-19,28,referral
C03893,Chennai,2022-08-17,43,instagram
C03894,Bangalore,2023-09-23,25,website
C03895,Indore,2023-03-16,35,instagram
C03896,Pune,2023-11-21,44,website
C03897,Mumbai,2023-06-16,46,website
C03898,Pune,2023-03-26,22,referral
C03899,Hyderabad,2022-02-05,36,modern_trade
C03900,Kolkata,2023-02-26,53,instagram
C03901,Bangalore,2023-09-12,35,modern_trade
C03902,Delhi,2022-07-08,42,distributor
C03903,Jaipur,2022-06-27,28,instagram
C03904,Delhi,2023-08-31,42,modern_trade
C03905,Kolkata,2022-11-11,33,website
C03906,Bangalore,2022-01-20,36,referral
C03907,Bangalore,2023-11-07,36,instagram
C03908,Delhi,2023-01-17,38,referral
C03909,Hyderabad,2023-09-01,35,distributor
C03910,Delhi,2022-05-23,26,instagram
C03911,Mumbai,2022-03-03,51,instagram
C03912,Delhi,2022-08-30,25,instagram
C03913,Mumbai,2022-08-26,36,website
C03914,Ahmedabad,2022-05-11,31,distributor
C03915,Ahmedabad,2023-08-28,23,website
C03916,Bangalore,2023-08-26,45,instagram
C03917,Indore,2023-10-07,49,referral
C03918,Delhi,2022-05-03,43,referral
C03919,Chennai,2023-03-16,53,instagram
C03920,Pune,2022-12-08,52,website
C03921,Jaipur,2023-02-23,40,instagram
C03922,Bangalore,2023-09-22,42,modern_trade
C03923,Pune,2023-03-31,24,website
C03924,Delhi,2022-07-17,27,modern_trade
C03925,Ahmedabad,2022-10-09,53,distributor
C03926,Mumbai,2022-01-01,23,distributor
C03927,Hyderabad,2023-12-24,45,instagram
C03928,Chennai,2024-02-14,48,distributor
C03929,Chennai,2022-11-28,30,modern_trade
C03930,Mumbai,2022-07-31,34,modern_trade
C03931,Jaipur,2022-03-28,35,instagram
C03932,Mumbai,2023-10-27,32,instagram
C03933,Chennai,2023-11-30,35,distributor
C03934,Delhi,2022-03-02,37,instagram
C03935,Delhi,2024-03-07,31,instagram
C03936,Hyderabad,2022-04-05,41,referral
C03937,Bangalore,2024-02-25,37,distributor
C03938,Mumbai,2023-07-07,37,referral
C03939,Mumbai,2022-05-27,35,distributor
C03940,Bangalore,2022-09-03,49,referral
C03941,Indore,2023-10-06,39,instagram
C03942,Kolkata,2022-10-24,47,referral
C03943,Mumbai,2022-05-03,28,website
C03944,Bangalore,2023-10-17,28,referral
C03945,Mumbai,2023-11-25,54,referral
C03946,Mumbai,2023-12-05,42,instagram
C03947,Chennai,2023-04-01,49,instagram
C03948,Hyderabad,2023-02-03,53,website
C03949,Mumbai,2023-12-20,37,referral
C03950,Delhi,2022-08-19,31,instagram
C03951,Mumbai,2023-06-18,44,instagram
C03952,Pune,2023-02-06,36,referral
C03953,Ahmedabad,2023-08-15,27,distributor
C03954,Mumbai,2022-05-10,54,referral
C03955,Delhi,2022-10-19,33,instagram
C03956,Kolkata,2022-10-03,52,referral
C03957,Jaipur,2023-01-11,31,website
C03958,Bangalore,2022-02-24,31,website
C03959,Mumbai,2023-08-01,32,instagram
C03960,Mumbai,2024-01-09,35,website
C03961,Hyderabad,2022-01-26,24,website
C03962,Bangalore,2023-03-17,54,instagram
C03963,Mumbai,2024-02-04,28,instagram
C03964,Hyderabad,2022-07-16,25,website
C03965,Mumbai,2023-10-04,31,website
C03966,Pune,2022-08-31,36,distributor
C03967,Delhi,2023-12-25,37,referral
C03968,Mumbai,2022-07-09,25,modern_trade
C03969,Hyderabad,2024-03-12,25,instagram
C03970,Bangalore,2024-01-08,48,modern_trade
C03971,Ahmedabad,2024-01-28,43,website
C03972,Hyderabad,2023-07-22,43,website
C03973,Delhi,2023-07-21,38,instagram
C03974,Chennai,2022-10-03,53,instagram
C03975,Delhi,2024-03-28,27,website
C03976,Jaipur,2023-02-13,54,instagram
C03977,Delhi,2022-12-06,29,instagram
C03978,Hyderabad,2022-06-02,26,instagram
C03979,Mumbai,2023-07-19,26,instagram
C03980,Bangalore,2023-02-02,31,website
C03981,Pune,2023-03-20,28,referral
C03982,Pune,2023-09-15,33,instagram
C03983,Delhi,2023-03-03,51,referral
C03984,Delhi,2023-05-02,46,modern_trade
C03985,Pune,2022-07-23,49,distributor
C03986,Jaipur,2022-04-22,34,referral
C03987,Mumbai,2022-11-21,43,website
C03988,Bangalore,2022-09-15,39,instagram
C03989,Delhi,2023-06-12,48,website
C03990,Kolkata,2022-12-16,29,website
C03991,Mumbai,2023-11-09,27,referral
C03992,Delhi,2024-03-23,32,referral
C03993,Indore,2023-03-11,50,website
C03994,Mumbai,2023-03-02,26,distributor
C03995,Bangalore,2022-10-07,28,modern_trade
C03996,Bangalore,2023-01-06,43,modern_trade
C03997,Delhi,2023-11-01,25,instagram
C03998,Bangalore,2022-09-06,53,instagram
C03999,Hyderabad,2022-06-30,40,modern_trade
C04000,Mumbai,2023-12-04,54,instagram
C04001,Hyderabad,2023-10-13,22,website
C04002,Pune,2022-03-19,29,referral
C04003,Indore,2022-12-02,53,referral
C04004,Mumbai,2022-02-19,51,referral
C04005,Mumbai,2022-03-26,49,modern_trade
C04006,Delhi,2023-11-26,53,instagram
C04007,Delhi,2023-11-26,46,modern_trade
C04008,Bangalore,2022-01-04,54,modern_trade
C04009,Chennai,2022-11-13,34,distributor
C04010,Mumbai,2022-04-21,46,referral
C04011,Mumbai,2022-11-30,31,website
C04012,Bangalore,2024-02-02,52,distributor
C04013,Chennai,2022-05-13,32,referral
C04014,Mumbai,2023-09-04,46,website
C04015,Chennai,2023-11-15,41,referral
C04016,Delhi,2024-03-09,28,instagram
C04017,Kolkata,2022-04-29,54,referral
C04018,Kolkata,2022-12-16,50,website
C04019,Delhi,2023-11-18,33,website
C04020,Delhi,2023-06-26,26,instagram
C04021,Bangalore,2022-02-24,33,modern_trade
C04022,Delhi,2022-12-27,50,referral
C04023,Chennai,2023-12-09,41,website
C04024,Pune,2023-03-29,22,distributor
C04025,Chennai,2023-07-07,37,instagram
C04026,Pune,2023-11-16,51,modern_trade
C04027,Bangalore,2022-11-26,30,website
C04028,Mumbai,2022-08-07,31,website
C04029,Indore,2022-07-27,34,referral
C04030,Delhi,2023-11-01,41,instagram
C04031,Chennai,2024-01-10,50,website
C04032,Delhi,2022-03-26,25,referral
C04033,Mumbai,2023-11-16,49,instagram
C04034,Ahmedabad,2022-09-02,34,modern_trade
C04035,Mumbai,2023-11-16,24,referral
C04036,Ahmedabad,2022-12-01,40,modern_trade
C04037,Ahmedabad,2022-07-31,49,referral
C04038,Pune,2023-08-19,40,website
C04039,Chennai,2023-11-16,38,distributor
C04040,Hyderabad,2022-07-02,39,distributor
C04041,Kolkata,2022-05-13,39,instagram
C04042,Delhi,2024-03-10,44,modern_trade
C04043,Bangalore,2024-02-13,30,referral
C04044,Hyderabad,2022-12-16,50,instagram
C04045,Bangalore,2022-10-09,50,website
C04046,Bangalore,2022-10-20,23,distributor
C04047,Delhi,2022-09-26,38,distributor
C04048,Hyderabad,2022-07-16,52,instagram
C04049,Kolkata,2023-06-21,49,modern_trade
C04050,Delhi,2023-10-15,51,modern_trade
C04051,Jaipur,2024-01-05,41,referral
C04052,Chennai,2022-01-20,37,website
C04053,Pune,2024-01-29,35,referral
C04054,Hyderabad,2023-12-14,47,instagram
C04055,Indore,2023-02-09,41,modern_trade
C04056,Mumbai,2022-04-25,45,instagram
C04057,Pune,2023-12-02,39,referral
C04058,Mumbai,2022-01-26,30,instagram
C04059,Kolkata,2023-07-20,40,website
C04060,Ahmedabad,2023-11-13,41,referral
C04061,Delhi,2023-01-30,51,referral
C04062,Delhi,2023-01-16,47,website
C04063,Indore,2023-06-07,52,instagram
C04064,Delhi,2023-06-23,24,modern_trade
C04065,Kolkata,2022-03-24,50,referral
C04066,Mumbai,2024-03-12,27,referral
C04067,Mumbai,2023-07-04,22,instagram
C04068,Ahmedabad,2023-03-21,45,instagram
C04069,Chennai,2022-03-28,28,distributor
C04070,Kolkata,2023-01-22,32,referral
C04071,Delhi,2023-10-30,32,website
C04072,Chennai,2023-02-02,41,instagram
C04073,Hyderabad,2024-03-30,37,website
C04074,Hyderabad,2022-10-13,26,distributor
C04075,Chennai,2023-11-29,45,instagram
C04076,Hyderabad,2023-11-25,51,website
C04077,Bangalore,2023-01-04,51,distributor
C04078,Delhi,2023-10-17,54,website
C04079,Indore,2023-02-26,41,instagram
C04080,Delhi,2023-12-19,43,referral
C04081,Chennai,2023-10-16,42,instagram
C04082,Delhi,2023-11-28,48,modern_trade
C04083,Chennai,2023-03-19,27,website
C04084,Indore,2024-01-23,53,distributor
C04085,Delhi,2023-06-04,37,instagram
C04086,Mumbai,2023-08-07,49,referral
C04087,Mumbai,2022-10-15,37,instagram
C04088,Hyderabad,2022-04-05,48,referral
C04089,Kolkata,2023-10-31,24,instagram
C04090,Mumbai,2022-02-10,42,referral
C04091,Indore,2022-11-27,51,modern_trade
C04092,Delhi,2024-03-23,43,instagram
C04093,Bangalore,2024-02-20,40,referral
C04094,Jaipur,2022-06-04,52,distributor
C04095,Delhi,2023-05-19,41,distributor
C04096,Bangalore,2022-10-02,40,instagram
C04097,Mumbai,2023-10-28,23,distributor
C04098,Mumbai,2023-07-19,48,instagram
C04099,Delhi,2022-06-28,29,referral
C04100,Mumbai,2024-01-22,48,modern_trade
C04101,Chennai,2022-05-17,36,modern_trade
C04102,Bangalore,2024-02-06,33,modern_trade
C04103,Hyderabad,2024-01-06,35,modern_trade
C04104,Mumbai,2022-06-29,28,instagram
C04105,Delhi,2022-07-01,38,website
C04106,Chennai,2022-09-16,47,referral
C04107,Ahmedabad,2022-08-31,41,referral
C04108,Mumbai,2022-04-06,31,instagram
C04109,Kolkata,2022-07-16,40,referral
C04110,Hyderabad,2023-06-10,39,modern_trade
C04111,Hyderabad,2023-09-24,51,modern_trade
C04112,Bangalore,2023-01-22,51,website
C04113,Mumbai,2023-02-12,46,referral
C04114,Mumbai,2022-09-26,45,website
C04115,Hyderabad,2022-06-20,31,website
C04116,Delhi,2023-08-07,23,distributor
C04117,Jaipur,2023-11-22,53,instagram
C04118,Bangalore,2022-06-19,28,referral
C04119,Mumbai,2022-06-08,28,distributor
C04120,Indore,2023-05-24,48,distributor
C04121,Delhi,2023-03-23,31,referral
C04122,Hyderabad,2023-10-28,54,instagram
C04123,Chennai,2022-03-23,28,modern_trade
C04124,Jaipur,2022-02-26,27,website
C04125,Pune,2023-06-03,27,modern_trade
C04126,Chennai,2022-04-22,34,referral
C04127,Chennai,2022-02-17,34,instagram
C04128,Jaipur,2023-08-15,23,instagram
C04129,Delhi,2023-01-11,40,website
C04130,Mumbai,2022-02-02,40,instagram
C04131,Delhi,2023-05-19,23,instagram
C04132,Delhi,2023-09-19,47,referral
C04133,Chennai,2022-01-03,27,referral
C04134,Chennai,2023-05-01,41,instagram
C04135,Hyderabad,2023-05-31,44,instagram
C04136,Mumbai,2024-02-11,36,distributor
C04137,Indore,2022-02-11,27,instagram
C04138,Delhi,2022-01-09,49,referral
C04139,Chennai,2024-03-29,32,referral
C04140,Hyderabad,2023-10-19,29,modern_trade
C04141,Delhi,2023-09-01,45,referral
C04142,Mumbai,2024-02-27,42,instagram
C04143,Mumbai,2022-05-22,28,instagram
C04144,Pune,2024-02-29,26,website
C04145,Jaipur,2023-03-12,50,website
C04146,Chennai,2022-01-27,37,referral
C04147,Mumbai,2022-02-12,27,instagram
C04148,Bangalore,2022-05-11,35,referral
C04149,Indore,2022-08-04,23,website
C04150,Indore,2023-08-29,46,website
C04151,Mumbai,2023-06-04,52,instagram
C04152,Mumbai,2023-08-21,34,website
C04153,Indore,2022-12-11,39,instagram
C04154,Delhi,2023-05-23,38,website
C04155,Delhi,2023-10-12,49,website
C04156,Mumbai,2023-02-17,33,distributor
C04157,Hyderabad,2022-09-03,43,referral
C04158,Kolkata,2023-03-25,22,website
C04159,Ahmedabad,2022-01-21,42,instagram
C04160,Hyderabad,2023-02-12,22,instagram
C04161,Bangalore,2023-04-02,25,instagram
C04162,Mumbai,2023-03-20,53,instagram
C04163,Hyderabad,2022-09-22,22,instagram
C04164,Delhi,2023-10-22,34,distributor
C04165,Hyderabad,2022-07-03,38,website
C04166,Bangalore,2022-08-15,33,instagram
C04167,Delhi,2024-03-14,28,instagram
C04168,Mumbai,2023-07-02,24,referral
C04169,Delhi,2022-09-03,47,referral
C04170,Mumbai,2022-03-14,52,instagram
C04171,Mumbai,2022-05-30,47,referral
C04172,Ahmedabad,2023-05-28,24,distributor
C04173,Bangalore,2022-03-10,49,website
C04174,Hyderabad,2024-03-15,38,website
C04175,Kolkata,2022-08-18,51,modern_trade
C04176,Ahmedabad,2023-12-24,23,instagram
C04177,Hyderabad,2022-03-13,29,instagram
C04178,Pune,2023-08-31,35,referral
C04179,Delhi,2023-02-01,32,website
C04180,Delhi,2022-03-25,36,referral
C04181,Bangalore,2024-01-10,23,instagram
C04182,Chennai,2022-10-26,53,distributor
C04183,Chennai,2024-01-18,34,referral
C04184,Delhi,2022-10-20,38,modern_trade
C04185,Mumbai,2024-01-04,36,modern_trade
C04186,Chennai,2022-08-11,54,referral
C04187,Mumbai,2024-03-03,37,modern_trade
C04188,Hyderabad,2024-01-03,34,website
C04189,Chennai,2022-08-04,43,distributor
C04190,Chennai,2022-08-19,44,instagram
C04191,Indore,2023-02-09,31,distributor
C04192,Kolkata,2022-06-18,38,instagram
C04193,Bangalore,2022-11-25,51,modern_trade
C04194,Indore,2023-03-02,34,referral
C04195,Hyderabad,2023-07-08,51,instagram
C04196,Mumbai,2024-02-09,51,instagram
C04197,Mumbai,2022-07-15,28,referral
C04198,Delhi,2023-08-31,31,referral
C04199,Bangalore,2023-06-10,23,instagram
C04200,Hyderabad,2023-09-17,51,instagram
C04201,Kolkata,2022-03-18,40,referral
C04202,Mumbai,2022-10-04,24,referral
C04203,Mumbai,2023-04-11,46,referral
C04204,Ahmedabad,2023-03-24,43,modern_trade
C04205,Mumbai,2022-11-16,35,website
C04206,Bangalore,2022-06-09,23,instagram
C04207,Hyderabad,2023-05-07,53,website
C04208,Hyderabad,2022-11-09,24,modern_trade
C04209,Mumbai,2023-09-23,29,instagram
C04210,Mumbai,2022-06-10,47,referral
C04211,Mumbai,2022-11-04,53,referral
C04212,Hyderabad,2022-05-26,32,distributor
C04213,Hyderabad,2023-11-06,22,referral
C04214,Delhi,2023-01-31,36,website
C04215,Chennai,2023-11-22,25,referral
C04216,Pune,2022-03-30,25,modern_trade
C04217,Mumbai,2024-01-05,49,referral
C04218,Bangalore,2024-02-17,31,referral
C04219,Chennai,2024-01-21,32,referral
C04220,Delhi,2022-11-04,44,distributor
C04221,Delhi,2023-06-30,24,instagram
C04222,Hyderabad,2023-01-06,38,instagram
C04223,Kolkata,2023-03-27,43,website
C04224,Pune,2022-06-16,48,website
C04225,Hyderabad,2023-01-27,37,instagram
C04226,Indore,2023-09-29,37,instagram
C04227,Delhi,2024-01-06,24,referral
C04228,Chennai,2023-05-06,54,referral
C04229,Bangalore,2022-05-30,23,modern_trade
C04230,Mumbai,2023-04-13,48,instagram
C04231,Chennai,2023-12-02,36,modern_trade
C04232,Hyderabad,2022-02-12,28,referral
C04233,Delhi,2022-01-29,30,instagram
C04234,Jaipur,2023-09-24,27,website
C04235,Mumbai,2022-01-31,33,website
C04236,Delhi,2023-11-24,51,instagram
C04237,Mumbai,2023-11-05,41,website
C04238,Indore,2022-05-08,41,modern_trade
C04239,Chennai,2024-02-06,48,instagram
C04240,Delhi,2022-10-21,41,instagram
C04241,Chennai,2023-03-17,28,instagram
C04242,Bangalore,2023-01-23,51,modern_trade
C04243,Indore,2024-02-05,29,instagram
C04244,Bangalore,2023-10-04,23,modern_trade
C04245,Bangalore,2023-06-08,35,website
C04246,Jaipur,2023-07-01,31,modern_trade
C04247,Delhi,2023-12-11,39,website
C04248,Mumbai,2024-01-30,39,referral
C04249,Hyderabad,2022-04-20,37,distributor
C04250,Ahmedabad,2022-11-24,26,website
C04251,Delhi,2023-02-09,52,referral
C04252,Mumbai,2022-09-02,41,website
C04253,Delhi,2024-02-01,44,website
C04254,Bangalore,2022-06-12,53,referral
C04255,Mumbai,2023-07-14,38,referral
C04256,Chennai,2023-02-03,34,referral
C04257,Ahmedabad,2023-08-06,34,distributor
C04258,Bangalore,2023-02-03,38,website
C04259,Delhi,2023-05-08,36,instagram
C04260,Bangalore,2023-10-08,47,website
C04261,Mumbai,2022-08-27,49,instagram
C04262,Kolkata,2023-04-10,51,instagram
C04263,Bangalore,2023-08-03,43,referral
C04264,Bangalore,2024-02-29,31,website
C04265,Chennai,2022-02-01,32,distributor
C04266,Bangalore,2022-05-03,54,distributor
C04267,Chennai,2023-06-18,27,instagram
C04268,Mumbai,2023-10-29,28,website
C04269,Pune,2022-04-20,33,modern_trade
C04270,Jaipur,2022-09-28,28,instagram
C04271,Chennai,2023-01-15,23,modern_trade
C04272,Ahmedabad,2022-10-27,22,modern_trade
C04273,Mumbai,2023-09-19,44,website
C04274,Bangalore,2024-01-02,46,referral
C04275,Hyderabad,2024-01-12,39,distributor
C04276,Hyderabad,2024-02-03,28,modern_trade
C04277,Bangalore,2022-09-06,24,website
C04278,Delhi,2023-06-05,50,referral
C04279,Mumbai,2022-02-03,31,modern_trade
C04280,Bangalore,2022-08-16,26,referral
C04281,Mumbai,2023-08-08,29,instagram
C04282,Indore,2023-02-03,35,website
C04283,Delhi,2024-03-23,27,distributor
C04284,Mumbai,2023-12-25,22,modern_trade
C04285,Hyderabad,2023-08-07,54,website
C04286,Hyderabad,2023-07-24,32,referral
C04287,Kolkata,2022-08-08,45,referral
C04288,Hyderabad,2023-01-06,31,modern_trade
C04289,Delhi,2024-02-26,44,website
C04290,Pune,2024-01-31,37,modern_trade
C04291,Hyderabad,2023-06-12,37,referral
C04292,Mumbai,2022-03-16,52,modern_trade
C04293,Hyderabad,2023-09-10,27,modern_trade
C04294,Jaipur,2022-05-16,51,referral
C04295,Bangalore,2022-03-15,22,instagram
C04296,Delhi,2022-09-11,46,instagram
C04297,Mumbai,2022-01-18,42,distributor
C04298,Mumbai,2022-02-12,26,website
C04299,Bangalore,2022-02-19,33,website
C04300,Hyderabad,2023-05-30,26,referral
C04301,Mumbai,2024-01-14,30,website
C04302,Jaipur,2024-01-01,30,website
C04303,Indore,2023-07-25,22,instagram
C04304,Hyderabad,2024-03-06,31,distributor
C04305,Pune,2024-03-24,38,referral
C04306,Mumbai,2023-07-30,34,referral
C04307,Bangalore,2023-08-05,27,referral
C04308,Chennai,2022-10-30,53,instagram
C04309,Pune,2022-05-22,32,website
C04310,Pune,2022-07-21,38,instagram
C04311,Delhi,2022-07-26,26,modern_trade
C04312,Jaipur,2023-02-19,27,referral
C04313,Mumbai,2022-08-09,31,referral
C04314,Kolkata,2022-12-28,54,website
C04315,Ahmedabad,2024-01-28,51,modern_trade
C04316,Mumbai,2022-03-22,42,instagram
C04317,Indore,2024-02-02,38,distributor
C04318,Mumbai,2023-07-17,48,website
C04319,Bangalore,2022-10-12,24,instagram
C04320,Bangalore,2023-01-04,50,referral
C04321,Hyderabad,2023-05-07,23,referral
C04322,Jaipur,2022-12-12,50,modern_trade
C04323,Chennai,2022-07-23,22,referral
C04324,Bangalore,2022-01-25,47,referral
C04325,Pune,2023-07-07,22,instagram
C04326,Ahmedabad,2022-03-10,25,instagram
C04327,Mumbai,2023-05-31,35,website
C04328,Ahmedabad,2023-05-07,39,website
C04329,Mumbai,2022-08-28,22,instagram
C04330,Pune,2022-12-27,43,instagram
C04331,Delhi,2023-03-17,37,referral
C04332,Mumbai,2022-01-31,43,website
C04333,Bangalore,2023-09-21,37,modern_trade
C04334,Chennai,2023-12-08,49,instagram
C04335,Bangalore,2023-08-25,49,referral
C04336,Mumbai,2023-11-21,43,referral
C04337,Hyderabad,2023-10-19,27,distributor
C04338,Jaipur,2023-12-15,46,website
C04339,Bangalore,2022-11-18,23,instagram
C04340,Delhi,2022-12-10,28,referral
C04341,Bangalore,2023-12-16,38,referral
C04342,Mumbai,2023-06-20,41,website
C04343,Pune,2022-12-21,23,instagram
C04344,Pune,2023-04-16,28,referral
C04345,Hyderabad,2022-04-15,53,website
C04346,Delhi,2024-02-26,40,instagram
C04347,Pune,2022-11-18,33,website
C04348,Hyderabad,2023-07-26,30,referral
C04349,Pune,2023-06-11,48,modern_trade
C04350,Chennai,2023-05-19,35,instagram
C04351,Pune,2022-03-26,23,distributor
C04352,Hyderabad,2023-12-10,42,instagram
C04353,Bangalore,2022-08-23,25,instagram
C04354,Ahmedabad,2022-09-20,42,modern_trade
C04355,Hyderabad,2022-01-06,43,modern_trade
C04356,Hyderabad,2023-05-09,23,instagram
C04357,Delhi,2022-10-16,38,distributor
C04358,Chennai,2023-07-24,40,instagram
C04359,Hyderabad,2023-10-19,45,website
C04360,Mumbai,2023-07-08,41,instagram
C04361,Mumbai,2022-12-16,33,referral
C04362,Hyderabad,2022-07-19,46,referral
C04363,Indore,2023-11-17,44,website
C04364,Hyderabad,2022-12-01,53,website
C04365,Delhi,2023-08-30,45,referral
C04366,Chennai,2022-08-05,46,distributor
C04367,Mumbai,2023-09-15,24,instagram
C04368,Bangalore,2022-12-19,46,instagram
C04369,Mumbai,2023-11-23,49,website
C04370,Mumbai,2023-11-06,33,instagram
C04371,Delhi,2023-09-23,47,referral
C04372,Bangalore,2022-11-21,29,referral
C04373,Mumbai,2022-08-16,26,referral
C04374,Bangalore,2022-05-25,32,distributor
C04375,Bangalore,2022-11-04,48,instagram
C04376,Bangalore,2023-10-16,40,instagram
C04377,Bangalore,2023-09-26,53,instagram
C04378,Pune,2022-10-12,49,instagram
C04379,Mumbai,2023-01-27,39,referral
C04380,Bangalore,2024-01-08,31,website
C04381,Mumbai,2022-12-26,53,website
C04382,Mumbai,2024-02-08,39,modern_trade
C04383,Hyderabad,2024-03-07,33,instagram
C04384,Hyderabad,2022-06-14,29,instagram
C04385,Kolkata,2024-01-03,54,distributor
C04386,Hyderabad,2023-08-04,35,instagram
C04387,Ahmedabad,2024-03-31,23,distributor
C04388,Mumbai,2022-08-12,30,modern_trade
C04389,Mumbai,2022-05-04,26,distributor
C04390,Mumbai,2022-12-10,40,referral
C04391,Mumbai,2023-06-08,28,instagram
C04392,Hyderabad,2022-02-21,38,website
C04393,Chennai,2022-05-09,47,website
C04394,Mumbai,2022-05-15,48,instagram
C04395,Jaipur,2023-10-19,49,modern_trade
C04396,Kolkata,2022-05-07,41,instagram
C04397,Delhi,2024-01-08,27,referral
C04398,Mumbai,2022-03-12,29,modern_trade
C04399,Mumbai,2022-09-30,53,instagram
C04400,Mumbai,2022-07-06,40,instagram
C04401,Mumbai,2022-01-03,53,instagram
C04402,Bangalore,2022-10-12,40,instagram
C04403,Delhi,2022-01-22,45,instagram
C04404,Delhi,2022-06-15,45,instagram
C04405,Ahmedabad,2022-11-06,38,instagram
C04406,Chennai,2023-04-22,39,modern_trade
C04407,Jaipur,2023-05-13,33,distributor
