order_id,product_id,quantity,price,line_total
O0051587,P008,2,99,198
O0051588,P009,1,79,79
O0051588,P003,1,99,99
O0051589,P006,2,349,698
O0051589,P021,1,149,149
O0051590,P003,2,99,198
O0051590,P003,2,99,198
O0051591,P007,3,129,387
O0051591,P020,3,179,537
O0051591,P022,1,149,149
O0051591,P006,1,349,349
O0051592,P021,1,149,149
O0051592,P022,1,149,149
O0051592,P008,2,99,198
O0051592,P006,1,349,349
O0051593,P016,1,89,89
O0051593,P014,1,129,129
O0051594,P005,3,119,357
O0051595,P016,1,89,89
O0051596,P002,1,159,159
O0051596,P005,1,119,119
O0051596,P022,1,149,149
O0051596,P020,1,179,179
O0051597,P019,1,169,169
O0051597,P015,2,79,158
O0051598,P003,3,99,297
O0051599,P004,1,99,99
O0051600,P009,1,79,79
O0051600,P013,1,139,139
O0051600,P006,1,349,349
O0051600,P010,1,99,99
O0051601,P011,1,89,89
O0051602,P007,3,129,387
O0051603,P005,2,119,238
O0051604,P001,1,89,89
O0051604,P002,1,159,159
O0051605,P018,2,159,318
O0051606,P007,1,129,129
O0051607,P020,1,179,179
O0051607,P006,2,349,698
O0051607,P018,1,159,159
O0051607,P007,1,129,129
O0051607,P005,1,119,119
O0051608,P016,2,89,178
O0051608,P003,2,99,198
O0051609,P003,1,99,99
O0051610,P013,1,139,139
O0051610,P008,3,99,297
O0051610,P002,1,159,159
O0051611,P011,1,89,89
O0051612,P015,2,79,158
O0051613,P009,1,79,79
O0051613,P003,1,99,99
O0051614,P018,1,159,159
O0051614,P013,1,139,139
O0051615,P015,2,79,158
O0051615,P005,1,119,119
O0051616,P004,2,99,198
O0051616,P004,3,99,297
O0051616,P012,1,109,109
O0051616,P006,3,349,1047
O0051616,P001,1,89,89
O0051617,P008,1,99,99
O0051618,P003,1,99,99
O0051619,P004,1,99,99
O0051620,P007,1,129,129
O0051620,P003,1,99,99
O0051621,P014,1,129,129
O0051621,P006,1,349,349
O0051621,P012,1,109,109
O0051622,P010,2,99,198
O0051622,P012,1,109,109
O0051623,P006,2,349,698
O0051623,P013,1,139,139
O0051623,P016,2,89,178
O0051624,P007,1,129,129
O0051624,P009,1,79,79
O0051625,P001,3,89,267
O0051625,P006,3,349,1047
O0051626,P007,2,129,258
O0051626,P023,1,159,159
O0051627,P004,1,99,99
O0051627,P003,1,99,99
O0051627,P013,1,139,139
O0051628,P007,1,129,129
O0051629,P023,2,159,318
O0051629,P019,2,169,338
O0051629,P001,1,89,89
O0051629,P004,1,99,99
O0051630,P003,2,99,198
O0051630,P006,1,349,349
O0051631,P021,1,149,149
O0051632,P005,3,119,357
O0051633,P007,1,129,129
O0051633,P010,2,99,198
O0051633,P002,1,159,159
O0051634,P004,1,99,99
O0051635,P024,1,139,139
O0051635,P009,3,79,237
O0051636,P017,1,149,149
O0051636,P008,2,99,198
O0051637,P005,2,119,238
O0051637,P011,1,89,89
O0051637,P003,1,99,99
O0051637,P020,1,179,179
O0051638,P005,2,119,238
O0051638,P006,1,349,349
O0051639,P004,3,99,297
O0051640,P016,1,89,89
O0051640,P023,1,159,159
O0051641,P004,1,99,99
O0051642,P001,1,89,89
O0051642,P018,3,159,477
O0051643,P009,1,79,79
O0051643,P011,2,89,178
O0051643,P002,1,159,159
O0051644,P003,1,99,99
O0051645,P016,1,89,89
O0051645,P015,1,79,79
O0051646,P013,1,139,139
O0051646,P012,3,109,327
O0051646,P003,2,99,198
O0051646,P022,3,149,447
O0051647,P006,1,349,349
O0051647,P008,2,99,198
O0051647,P003,1,99,99
O0051647,P024,1,139,139
O0051648,P008,1,99,99
O0051649,P014,1,129,129
O0051649,P023,2,159,318
O0051649,P001,1,89,89
O0051650,P004,1,99,99
O0051651,P002,1,159,159
O0051651,P006,1,349,349
O0051652,P008,2,99,198
O0051652,P018,2,159,318
O0051653,P022,2,149,298
O0051654,P003,1,99,99
O0051654,P009,1,79,79
O0051654,P003,1,99,99
O0051654,P009,1,79,79
O0051655,P018,1,159,159
O0051655,P009,2,79,158
O0051656,P007,1,129,129
O0051656,P022,1,149,149
O0051657,P004,1,99,99
O0051658,P008,1,99,99
O0051659,P012,1,109,109
O0051659,P010,1,99,99
O0051659,P020,1,179,179
O0051660,P014,2,129,258
O0051660,P004,1,99,99
O0051660,P017,1,149,149
O0051660,P012,2,109,218
O0051660,P007,1,129,129
O0051661,P013,1,139,139
O0051661,P014,2,129,258
O0051661,P003,2,99,198
O0051662,P013,1,139,139
O0051662,P010,3,99,297
O0051663,P012,1,109,109
O0051663,P019,1,169,169
O0051663,P014,1,129,129
O0051664,P019,1,169,169
O0051664,P007,1,129,129
O0051665,P023,1,159,159
O0051666,P003,2,99,198
O0051666,P008,1,99,99
O0051666,P009,1,79,79
O0051666,P011,3,89,267
O0051667,P013,1,139,139
O0051667,P006,3,349,1047
O0051668,P012,1,109,109
O0051668,P001,1,89,89
O0051668,P022,1,149,149
O0051669,P007,1,129,129
O0051670,P010,1,99,99
O0051670,P011,1,89,89
O0051671,P008,2,99,198
O0051671,P014,2,129,258
O0051672,P017,1,149,149
O0051672,P014,1,129,129
O0051672,P021,1,149,149
O0051672,P017,1,149,149
O0051673,P005,1,119,119
O0051673,P001,2,89,178
O0051674,P010,1,99,99
O0051674,P006,1,349,349
O0051675,P014,1,129,129
O0051676,P009,1,79,79
O0051677,P002,2,159,318
O0051677,P014,3,129,387
O0051677,P005,1,119,119
O0051677,P011,1,89,89
O0051678,P003,1,99,99
O0051679,P011,1,89,89
O0051680,P014,2,129,258
O0051680,P013,2,139,278
O0051680,P013,2,139,278
O0051681,P004,1,99,99
O0051681,P016,1,89,89
O0051681,P005,1,119,119
O0051682,P013,2,139,278
O0051682,P013,1,139,139
O0051682,P011,1,89,89
O0051683,P006,1,349,349
O0051684,P001,1,89,89
O0051685,P010,1,99,99
O0051685,P003,1,99,99
O0051686,P010,1,99,99
O0051687,P013,1,139,139
O0051688,P006,3,349,1047
O0051688,P019,1,169,169
O0051689,P005,1,119,119
O0051690,P018,2,159,318
O0051691,P006,2,349,698
O0051691,P009,1,79,79
O0051691,P023,2,159,318
O0051692,P005,2,119,238
O0051692,P007,1,129,129
O0051693,P005,1,119,119
O0051694,P021,1,149,149
O0051695,P003,2,99,198
O0051695,P003,1,99,99
O0051695,P007,1,129,129
O0051696,P020,3,179,537
O0051697,P004,1,99,99
O0051697,P021,2,149,298
O0051697,P012,1,109,109
O0051697,P002,1,159,159
O0051698,P003,1,99,99
O0051699,P001,1,89,89
O0051699,P012,1,109,109
O0051700,P011,3,89,267
O0051701,P001,1,89,89
O0051701,P001,1,89,89
O0051701,P002,1,159,159
O0051701,P004,1,99,99
O0051701,P020,3,179,537
O0051702,P001,1,89,89
O0051703,P016,1,89,89
O0051703,P023,3,159,477
O0051704,P008,1,99,99
O0051705,P023,1,159,159
O0051706,P003,1,99,99
O0051706,P017,2,149,298
O0051707,P008,1,99,99
O0051708,P017,2,149,298
O0051709,P007,2,129,258
O0051710,P013,2,139,278
O0051711,P003,1,99,99
O0051711,P001,1,89,89
O0051712,P003,3,99,297
O0051713,P016,1,89,89
O0051714,P017,3,149,447
O0051714,P001,1,89,89
O0051714,P002,1,159,159
O0051715,P009,1,79,79
O0051715,P001,1,89,89
O0051716,P011,2,89,178
O0051716,P024,1,139,139
O0051716,P002,1,159,159
O0051716,P010,1,99,99
O0051716,P012,1,109,109
O0051717,P005,1,119,119
O0051718,P009,2,79,158
O0051719,P014,3,129,387
O0051719,P005,1,119,119
O0051719,P008,3,99,297
O0051720,P011,2,89,178
O0051720,P001,1,89,89
O0051720,P003,1,99,99
O0051721,P003,1,99,99
O0051721,P016,1,89,89
O0051722,P018,1,159,159
O0051722,P024,1,139,139
O0051722,P008,1,99,99
O0051722,P003,1,99,99
O0051722,P008,1,99,99
O0051723,P001,1,89,89
O0051724,P002,3,159,477
O0051724,P006,1,349,349
O0051724,P018,3,159,477
O0051725,P021,2,149,298
O0051725,P021,1,149,149
O0051725,P021,1,149,149
O0051725,P013,1,139,139
O0051726,P006,2,349,698
O0051727,P018,1,159,159
O0051728,P017,1,149,149
O0051728,P010,1,99,99
O0051728,P017,1,149,149
O0051728,P013,3,139,417
O0051729,P010,1,99,99
O0051729,P018,1,159,159
O0051729,P016,1,89,89
O0051730,P002,1,159,159
O0051731,P014,1,129,129
O0051731,P002,2,159,318
O0051731,P008,1,99,99
O0051732,P015,1,79,79
O0051733,P003,3,99,297
O0051733,P001,1,89,89
O0051733,P015,1,79,79
O0051734,P008,2,99,198
O0051734,P021,1,149,149
O0051734,P003,2,99,198
O0051735,P001,1,89,89
O0051735,P008,2,99,198
O0051735,P014,2,129,258
O0051735,P015,2,79,158
O0051735,P023,1,159,159
O0051736,P020,1,179,179
O0051737,P004,2,99,198
O0051738,P003,1,99,99
O0051738,P004,2,99,198
O0051739,P013,2,139,278
O0051740,P014,3,129,387
O0051741,P021,1,149,149
O0051742,P008,1,99,99
O0051742,P023,2,159,318
O0051742,P001,1,89,89
O0051743,P003,2,99,198
O0051744,P016,1,89,89
O0051744,P006,1,349,349
O0051745,P002,2,159,318
O0051746,P008,3,99,297
O0051747,P007,1,129,129
O0051747,P007,1,129,129
O0051748,P005,1,119,119
O0051749,P006,1,349,349
O0051749,P002,2,159,318
O0051749,P019,1,169,169
O0051750,P017,1,149,149
O0051751,P004,3,99,297
O0051751,P014,2,129,258
O0051751,P007,1,129,129
O0051752,P005,1,119,119
O0051753,P019,1,169,169
O0051753,P006,1,349,349
O0051754,P019,1,169,169
O0051754,P010,1,99,99
O0051755,P011,1,89,89
O0051756,P016,1,89,89
O0051756,P005,1,119,119
O0051757,P002,1,159,159
O0051758,P008,1,99,99
O0051758,P001,1,89,89
O0051759,P023,2,159,318
O0051759,P003,1,99,99
O0051759,P008,1,99,99
O0051760,P002,1,159,159
O0051760,P020,1,179,179
O0051761,P012,1,109,109
O0051762,P023,1,159,159
O0051762,P002,1,159,159
O0051762,P007,1,129,129
O0051763,P010,1,99,99
O0051764,P007,3,129,387
O0051764,P018,2,159,318
O0051765,P009,1,79,79
O0051765,P018,1,159,159
O0051766,P008,2,99,198
O0051766,P016,2,89,178
O0051766,P001,1,89,89
O0051767,P006,3,349,1047
O0051767,P005,3,119,357
O0051768,P001,2,89,178
O0051768,P011,1,89,89
O0051769,P022,1,149,149
O0051769,P016,1,89,89
O0051770,P016,1,89,89
O0051770,P019,2,169,338
O0051770,P006,3,349,1047
O0051770,P016,1,89,89
O0051771,P003,2,99,198
O0051772,P003,2,99,198
O0051773,P008,3,99,297
O0051774,P006,1,349,349
O0051775,P008,1,99,99
O0051776,P020,1,179,179
O0051776,P003,3,99,297
O0051777,P002,1,159,159
O0051777,P016,3,89,267
O0051777,P019,1,169,169
O0051778,P002,3,159,477
O0051778,P001,1,89,89
O0051778,P010,1,99,99
O0051779,P007,2,129,258
O0051780,P017,1,149,149
O0051781,P020,1,179,179
O0051781,P006,2,349,698
O0051782,P013,1,139,139
O0051782,P003,1,99,99
O0051782,P002,2,159,318
O0051783,P020,2,179,358
O0051784,P024,2,139,278
O0051784,P021,1,149,149
O0051785,P003,1,99,99
O0051785,P003,1,99,99
O0051786,P004,1,99,99
O0051786,P013,2,139,278
O0051786,P018,1,159,159
O0051787,P016,1,89,89
O0051787,P023,1,159,159
O0051788,P003,1,99,99
O0051789,P022,2,149,298
O0051789,P004,1,99,99
O0051789,P011,2,89,178
O0051790,P008,1,99,99
O0051791,P017,2,149,298
O0051791,P024,2,139,278
O0051792,P016,1,89,89
O0051792,P011,2,89,178
O0051792,P005,1,119,119
O0051793,P019,1,169,169
O0051794,P007,1,129,129
O0051795,P008,1,99,99
O0051795,P004,1,99,99
O0051796,P006,1,349,349
O0051797,P003,3,99,297
O0051798,P017,1,149,149
O0051798,P021,2,149,298
O0051799,P008,3,99,297
O0051800,P009,2,79,158
O0051801,P008,1,99,99
O0051801,P008,1,99,99
O0051801,P004,2,99,198
O0051802,P009,2,79,158
O0051802,P005,1,119,119
O0051802,P006,1,349,349
O0051802,P004,1,99,99
O0051803,P006,1,349,349
O0051804,P007,1,129,129
O0051804,P023,2,159,318
O0051805,P010,2,99,198
O0051806,P016,1,89,89
O0051807,P001,3,89,267
O0051807,P005,1,119,119
O0051807,P007,1,129,129
O0051808,P016,1,89,89
O0051808,P011,1,89,89
O0051809,P023,1,159,159
O0051809,P018,2,159,318
O0051809,P008,1,99,99
O0051809,P002,2,159,318
O0051809,P016,1,89,89
O0051810,P020,2,179,358
O0051810,P001,1,89,89
O0051810,P015,2,79,158
O0051810,P009,1,79,79
O0051811,P005,1,119,119
O0051812,P017,1,149,149
O0051812,P023,2,159,318
O0051812,P014,2,129,258
O0051813,P002,2,159,318
O0051813,P011,1,89,89
O0051814,P013,1,139,139
O0051814,P009,2,79,158
O0051814,P012,2,109,218
O0051815,P006,1,349,349
O0051815,P021,1,149,149
O0051815,P012,1,109,109
O0051816,P010,2,99,198
O0051816,P005,1,119,119
O0051816,P023,3,159,477
O0051817,P008,1,99,99
O0051818,P018,1,159,159
O0051818,P007,3,129,387
O0051818,P004,2,99,198
O0051818,P002,1,159,159
O0051819,P001,1,89,89
O0051819,P012,1,109,109
O0051820,P011,1,89,89
O0051820,P011,1,89,89
O0051821,P002,1,159,159
O0051822,P009,1,79,79
O0051822,P009,2,79,158
O0051823,P012,2,109,218
O0051823,P024,1,139,139
O0051823,P023,3,159,477
O0051823,P008,1,99,99
O0051823,P007,1,129,129
O0051824,P010,1,99,99
O0051824,P018,1,159,159
O0051824,P008,1,99,99
O0051824,P023,1,159,159
O0051825,P012,1,109,109
O0051825,P013,1,139,139
O0051825,P005,1,119,119
O0051826,P003,1,99,99
O0051826,P023,1,159,159
O0051827,P021,1,149,149
O0051827,P007,1,129,129
O0051828,P001,1,89,89
O0051828,P013,3,139,417
O0051828,P016,1,89,89
O0051829,P003,2,99,198
O0051829,P003,1,99,99
O0051830,P013,1,139,139
O0051831,P002,1,159,159
O0051831,P020,1,179,179
O0051832,P004,1,99,99
O0051832,P009,1,79,79
O0051832,P008,1,99,99
O0051833,P011,1,89,89
O0051834,P002,1,159,159
O0051834,P020,2,179,358
O0051834,P020,3,179,537
O0051835,P009,1,79,79
O0051836,P001,1,89,89
O0051837,P001,1,89,89
O0051837,P008,1,99,99
O0051837,P005,1,119,119
O0051838,P015,1,79,79
O0051838,P001,1,89,89
O0051839,P013,1,139,139
O0051839,P018,3,159,477
O0051840,P016,1,89,89
O0051840,P015,1,79,79
O0051840,P017,1,149,149
O0051841,P011,2,89,178
O0051842,P024,1,139,139
O0051842,P014,2,129,258
O0051843,P001,1,89,89
O0051843,P024,3,139,417
O0051843,P022,2,149,298
O0051843,P010,1,99,99
O0051844,P013,1,139,139
O0051845,P014,1,129,129
O0051846,P002,2,159,318
O0051847,P003,2,99,198
O0051847,P006,1,349,349
O0051847,P016,2,89,178
O0051847,P014,1,129,129
O0051847,P006,1,349,349
O0051848,P013,3,139,417
O0051849,P003,1,99,99
O0051849,P003,2,99,198
O0051850,P016,1,89,89
O0051851,P015,1,79,79
O0051851,P016,1,89,89
O0051851,P002,1,159,159
O0051852,P021,1,149,149
O0051852,P004,2,99,198
O0051853,P012,1,109,109
O0051854,P010,1,99,99
O0051855,P010,1,99,99
O0051855,P001,2,89,178
O0051855,P013,2,139,278
O0051856,P010,1,99,99
O0051856,P003,1,99,99
O0051857,P003,3,99,297
O0051858,P001,1,89,89
O0051858,P001,1,89,89
O0051858,P004,1,99,99
O0051859,P006,3,349,1047
O0051859,P003,1,99,99
O0051859,P015,2,79,158
O0051859,P008,1,99,99
O0051859,P006,1,349,349
O0051860,P023,2,159,318
O0051861,P023,1,159,159
O0051861,P011,1,89,89
O0051862,P005,1,119,119
O0051863,P004,1,99,99
O0051863,P001,1,89,89
O0051863,P016,1,89,89
O0051864,P012,2,109,218
O0051865,P008,3,99,297
O0051865,P007,1,129,129
O0051866,P008,1,99,99
O0051866,P001,1,89,89
O0051867,P017,1,149,149
O0051868,P003,1,99,99
O0051868,P011,1,89,89
O0051868,P005,1,119,119
O0051868,P006,1,349,349
O0051869,P008,1,99,99
O0051869,P005,2,119,238
O0051870,P011,1,89,89
O0051871,P024,2,139,278
O0051872,P016,1,89,89
O0051873,P016,2,89,178
O0051874,P002,2,159,318
O0051874,P008,3,99,297
O0051874,P002,3,159,477
O0051875,P023,1,159,159
O0051875,P001,1,89,89
O0051875,P006,1,349,349
O0051875,P004,1,99,99
O0051876,P020,1,179,179
O0051877,P020,1,179,179
O0051878,P020,1,179,179
O0051879,P018,1,159,159
O0051879,P023,1,159,159
O0051879,P016,2,89,178
O0051880,P007,2,129,258
O0051880,P012,1,109,109
O0051880,P022,1,149,149
O0051881,P008,1,99,99
O0051881,P023,1,159,159
O0051881,P021,2,149,298
O0051881,P003,1,99,99
O0051881,P023,1,159,159
O0051882,P018,2,159,318
O0051883,P007,1,129,129
O0051883,P009,2,79,158
O0051884,P005,3,119,357
O0051884,P001,1,89,89
O0051885,P009,1,79,79
O0051886,P001,1,89,89
O0051887,P006,2,349,698
O0051887,P019,1,169,169
O0051887,P003,3,99,297
O0051888,P003,2,99,198
O0051889,P004,1,99,99
O0051889,P007,3,129,387
O0051889,P013,3,139,417
O0051890,P010,1,99,99
O0051891,P016,2,89,178
O0051891,P006,2,349,698
O0051891,P015,1,79,79
O0051891,P002,2,159,318
O0051892,P010,1,99,99
O0051892,P009,2,79,158
O0051893,P006,1,349,349
O0051893,P009,1,79,79
O0051894,P001,3,89,267
O0051894,P014,1,129,129
O0051894,P002,2,159,318
O0051894,P011,1,89,89
O0051895,P014,2,129,258
O0051896,P004,2,99,198
O0051897,P006,2,349,698
O0051897,P015,2,79,158
O0051897,P004,2,99,198
O0051898,P007,1,129,129
O0051898,P019,2,169,338
O0051898,P006,1,349,349
O0051899,P004,2,99,198
O0051899,P006,3,349,1047
O0051900,P017,1,149,149
O0051900,P006,2,349,698
O0051900,P008,1,99,99
O0051900,P002,1,159,159
O0051901,P015,2,79,158
O0051901,P015,3,79,237
O0051902,P003,1,99,99
O0051902,P007,2,129,258
O0051902,P008,1,99,99
O0051903,P001,2,89,178
O0051903,P002,1,159,159
O0051903,P005,2,119,238
O0051903,P007,1,129,129
O0051904,P002,1,159,159
O0051904,P022,1,149,149
O0051905,P015,2,79,158
O0051906,P015,1,79,79
O0051906,P001,2,89,178
O0051906,P012,2,109,218
O0051906,P015,1,79,79
O0051907,P015,3,79,237
O0051907,P002,1,159,159
O0051907,P011,1,89,89
O0051908,P005,1,119,119
O0051909,P007,2,129,258
O0051910,P010,2,99,198
O0051910,P022,2,149,298
O0051911,P002,1,159,159
O0051912,P004,2,99,198
O0051913,P013,1,139,139
O0051913,P015,1,79,79
O0051913,P009,1,79,79
O0051913,P023,2,159,318
O0051914,P019,1,169,169
O0051914,P001,2,89,178
O0051915,P017,1,149,149
O0051915,P021,3,149,447
O0051915,P002,1,159,159
O0051916,P023,1,159,159
O0051916,P006,1,349,349
O0051916,P016,3,89,267
O0051917,P020,1,179,179
O0051917,P012,1,109,109
O0051918,P021,2,149,298
O0051918,P008,1,99,99
O0051918,P018,2,159,318
O0051918,P007,1,129,129
O0051919,P021,2,149,298
O0051919,P008,2,99,198
O0051920,P007,1,129,129
O0051921,P015,1,79,79
O0051921,P017,1,149,149
O0051922,P004,2,99,198
O0051922,P009,1,79,79
O0051922,P013,2,139,278
O0051923,P016,2,89,178
O0051923,P024,1,139,139
O0051924,P004,1,99,99
O0051925,P020,1,179,179
O0051926,P011,1,89,89
O0051927,P001,1,89,89
O0051927,P002,2,159,318
O0051927,P020,1,179,179
O0051927,P007,1,129,129
O0051928,P008,3,99,297
O0051928,P016,1,89,89
O0051928,P001,1,89,89
O0051928,P014,1,129,129
O0051928,P008,1,99,99
O0051929,P006,1,349,349
O0051929,P007,1,129,129
O0051929,P006,1,349,349
O0051929,P004,3,99,297
O0051930,P020,2,179,358
O0051930,P002,2,159,318
O0051931,P006,1,349,349
O0051931,P020,1,179,179
O0051931,P015,3,79,237
O0051931,P003,1,99,99
O0051932,P005,1,119,119
O0051932,P007,2,129,258
O0051932,P002,2,159,318
O0051932,P007,1,129,129
O0051933,P024,2,139,278
O0051933,P021,1,149,149
O0051933,P008,3,99,297
O0051934,P024,2,139,278
O0051934,P019,2,169,338
O0051935,P003,1,99,99
O0051935,P005,1,119,119
O0051936,P003,1,99,99
O0051937,P008,1,99,99
O0051938,P007,1,129,129
O0051939,P008,1,99,99
O0051939,P003,1,99,99
O0051939,P013,1,139,139
O0051939,P002,1,159,159
O0051940,P009,1,79,79
O0051941,P004,2,99,198
O0051941,P001,1,89,89
O0051941,P005,1,119,119
O0051941,P005,1,119,119
O0051942,P006,1,349,349
O0051943,P020,1,179,179
O0051944,P001,1,89,89
O0051945,P009,1,79,79
O0051945,P001,3,89,267
O0051945,P017,1,149,149
O0051946,P006,3,349,1047
O0051946,P019,3,169,507
O0051947,P008,3,99,297
O0051947,P007,1,129,129
O0051947,P003,1,99,99
O0051947,P013,1,139,139
O0051948,P017,1,149,149
O0051949,P015,2,79,158
O0051950,P005,1,119,119
O0051950,P002,2,159,318
O0051950,P007,1,129,129
O0051950,P015,1,79,79
O0051950,P004,2,99,198
O0051951,P005,1,119,119
O0051952,P002,1,159,159
O0051952,P004,1,99,99
O0051953,P022,3,149,447
O0051953,P015,2,79,158
O0051954,P004,3,99,297
O0051954,P008,1,99,99
O0051954,P009,1,79,79
O0051955,P007,2,129,258
O0051955,P018,1,159,159
O0051956,P010,3,99,297
O0051956,P005,2,119,238
O0051957,P023,1,159,159
O0051958,P022,1,149,149
O0051958,P020,1,179,179
O0051959,P004,3,99,297
O0051959,P022,1,149,149
O0051960,P013,1,139,139
O0051960,P012,3,109,327
O0051961,P017,1,149,149
O0051962,P019,2,169,338
O0051962,P013,2,139,278
O0051963,P017,1,149,149
O0051963,P011,1,89,89
O0051964,P013,2,139,278
O0051964,P004,1,99,99
O0051964,P001,1,89,89
O0051964,P006,2,349,698
O0051965,P024,1,139,139
O0051966,P023,3,159,477
O0051967,P022,1,149,149
O0051968,P005,1,119,119
O0051968,P002,1,159,159
O0051969,P007,2,129,258
O0051969,P001,1,89,89
O0051969,P004,1,99,99
O0051969,P011,1,89,89
O0051969,P005,3,119,357
O0051970,P008,2,99,198
O0051971,P004,3,99,297
O0051972,P024,2,139,278
O0051972,P016,2,89,178
O0051972,P021,2,149,298
O0051972,P006,2,349,698
O0051973,P016,1,89,89
O0051973,P017,1,149,149
O0051973,P003,1,99,99
O0051973,P024,1,139,139
O0051973,P004,2,99,198
O0051974,P017,2,149,298
O0051974,P015,1,79,79
O0051974,P002,1,159,159
O0051975,P004,2,99,198
O0051976,P023,1,159,159
O0051977,P001,2,89,178
O0051977,P002,1,159,159
O0051978,P022,2,149,298
O0051978,P004,1,99,99
O0051979,P019,1,169,169
O0051980,P023,1,159,159
O0051980,P020,1,179,179
O0051981,P015,1,79,79
O0051981,P015,1,79,79
O0051982,P007,1,129,129
O0051982,P010,1,99,99
O0051983,P005,2,119,238
O0051984,P016,1,89,89
O0051984,P010,1,99,99
O0051985,P004,1,99,99
O0051985,P011,1,89,89
O0051985,P018,2,159,318
O0051986,P007,2,129,258
O0051987,P020,1,179,179
O0051988,P009,1,79,79
O0051989,P002,1,159,159
O0051990,P019,3,169,507
O0051990,P015,1,79,79
O0051990,P001,1,89,89
O0051991,P008,1,99,99
O0051991,P016,1,89,89
O0051991,P017,1,149,149
O0051992,P003,1,99,99
O0051992,P007,1,129,129
O0051992,P024,1,139,139
O0051993,P011,1,89,89
O0051993,P022,1,149,149
O0051993,P005,2,119,238
O0051994,P019,1,169,169
O0051994,P024,1,139,139
O0051994,P010,1,99,99
O0051994,P004,2,99,198
O0051994,P006,2,349,698
O0051995,P009,1,79,79
O0051996,P015,1,79,79
O0051997,P017,2,149,298
O0051997,P016,1,89,89
O0051998,P017,2,149,298
O0051998,P012,1,109,109
O0051999,P008,1,99,99
O0051999,P022,3,149,447
O0051999,P024,2,139,278
O0051999,P023,1,159,159
O0052000,P004,1,99,99
O0052001,P007,1,129,129
O0052001,P002,1,159,159
O0052001,P005,2,119,238
O0052002,P020,2,179,358
O0052002,P003,1,99,99
O0052002,P019,2,169,338
O0052003,P011,1,89,89
O0052004,P016,2,89,178
O0052004,P012,1,109,109
O0052005,P007,1,129,129
O0052005,P011,1,89,89
O0052006,P008,1,99,99
O0052006,P008,1,99,99
O0052006,P001,2,89,178
O0052007,P018,2,159,318
O0052008,P006,1,349,349
O0052008,P005,3,119,357
O0052009,P005,1,119,119
O0052009,P020,2,179,358
O0052010,P005,1,119,119
O0052011,P015,1,79,79
O0052011,P006,1,349,349
O0052011,P005,1,119,119
O0052012,P004,2,99,198
O0052013,P006,3,349,1047
O0052013,P017,2,149,298
O0052014,P013,1,139,139
O0052014,P018,1,159,159
O0052015,P004,1,99,99
O0052016,P024,2,139,278
O0052017,P006,1,349,349
O0052017,P005,2,119,238
O0052017,P002,1,159,159
O0052018,P002,2,159,318
O0052018,P010,2,99,198
O0052019,P004,1,99,99
O0052020,P016,2,89,178
O0052021,P013,1,139,139
O0052021,P003,1,99,99
O0052022,P011,1,89,89
O0052023,P006,1,349,349
O0052023,P007,2,129,258
O0052024,P006,1,349,349
O0052024,P001,2,89,178
O0052025,P001,1,89,89
O0052026,P016,1,89,89
O0052027,P009,1,79,79
O0052027,P001,2,89,178
O0052027,P015,1,79,79
O0052027,P010,1,99,99
O0052027,P008,3,99,297
O0052028,P005,1,119,119
O0052028,P021,1,149,149
O0052028,P016,1,89,89
O0052029,P010,2,99,198
O0052029,P004,3,99,297
O0052029,P012,2,109,218
O0052029,P019,2,169,338
O0052030,P012,3,109,327
O0052031,P001,1,89,89
O0052031,P022,1,149,149
O0052032,P001,1,89,89
O0052032,P006,1,349,349
O0052033,P010,1,99,99
O0052033,P002,1,159,159
O0052034,P002,3,159,477
O0052035,P004,1,99,99
O0052036,P015,2,79,158
O0052036,P007,2,129,258
O0052037,P007,2,129,258
O0052037,P024,2,139,278
O0052038,P004,1,99,99
O0052038,P024,1,139,139
O0052039,P010,1,99,99
O0052039,P005,2,119,238
O0052039,P010,2,99,198
O0052039,P009,1,79,79
O0052040,P011,1,89,89
O0052040,P002,1,159,159
O0052040,P019,1,169,169
O0052041,P011,3,89,267
O0052041,P001,1,89,89
O0052041,P021,1,149,149
O0052042,P012,3,109,327
O0052042,P003,1,99,99
O0052043,P014,2,129,258
O0052043,P017,2,149,298
O0052043,P005,1,119,119
O0052044,P006,2,349,698
O0052045,P010,1,99,99
O0052045,P005,3,119,357
O0052046,P017,1,149,149
O0052046,P023,1,159,159
O0052047,P011,2,89,178
O0052047,P012,1,109,109
O0052048,P017,1,149,149
O0052049,P003,1,99,99
O0052049,P017,1,149,149
O0052049,P007,1,129,129
O0052050,P012,2,109,218
O0052051,P004,1,99,99
O0052052,P001,2,89,178
O0052053,P003,1,99,99
O0052054,P004,2,99,198
O0052054,P014,1,129,129
O0052055,P008,2,99,198
O0052056,P003,1,99,99
O0052056,P007,1,129,129
O0052056,P001,2,89,178
O0052057,P019,2,169,338
O0052057,P008,1,99,99
O0052057,P019,1,169,169
O0052057,P013,1,139,139
O0052057,P012,1,109,109
O0052058,P013,1,139,139
O0052058,P001,2,89,178
O0052058,P011,1,89,89
O0052059,P013,3,139,417
O0052059,P003,1,99,99
O0052059,P018,1,159,159
O0052059,P003,1,99,99
O0052059,P018,3,159,477
O0052060,P018,2,159,318
O0052061,P019,2,169,338
O0052061,P014,1,129,129
O0052062,P020,1,179,179
O0052062,P008,1,99,99
O0052063,P009,1,79,79
O0052064,P004,2,99,198
O0052064,P011,2,89,178
O0052064,P009,1,79,79
O0052064,P011,2,89,178
