customer_id,city,channel,tenure_days,recency_days,frequency,monetary,avg_order_value,lifespan_days,days_since_signup,discount_usage_rate,avg_discount_pct,max_order_value,min_order_value,orders_per_month,mayo_spend_share,sauces_spend_share,dips_spend_share,distinct_products_bought,recent_spend_ratio,is_churned,r_score,f_score,m_score,rfm_total,rfm_avg,cluster_id,segment_label,segment_color,churn_prob,churn_risk_tier,active_days,daily_purchase_rate,retention_factor,discount_ltv_haircut,ltv_heuristic,ltv_predicted,ltv_tier
C04356,Hyderabad,instagram,418,354,1,525.21,525.21,0,354,0.0,0.0,525.21,525.21,1.0,0.0,0.0,0.0,3,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9999610161605025,High Risk,1,1.0,0.0654558826762892,1.0,12548.0,13279.57,Platinum
C04357,Delhi,distributor,623,73,3,859.46,286.49,187,260,33.33,15.0,310.12,250.38,0.481,0.0,0.0,0.0,7,0.348,1,3,2,2,7,2.3333333333333335,0,Loyal Customers,#3498DB,0.8836803525798189,High Risk,187,0.016042780748663103,0.5699427397449146,0.916675,876.45,678.05,Bronze
C04358,Chennai,instagram,342,5,15,6486.1,432.41,316,321,33.33,11.0,1091.28,94.8,1.424,0.0,0.0,0.0,17,0.365,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.005553965654912942,Low Risk,316,0.04746835443037975,0.9622238368941451,0.916675,6608.22,6624.67,Gold
C04359,Hyderabad,website,255,45,3,1873.01,624.34,86,131,0.0,0.0,790.39,386.79,1.047,0.0,0.0,0.0,7,0.793,0,3,2,3,8,2.6666666666666665,4,Promising,#F39C12,0.0485204445313292,Low Risk,86,0.03488372093023256,0.7071067811865476,1.0,5621.11,5102.51,Gold
C04360,Mumbai,instagram,358,11,3,1279.14,426.38,147,158,33.33,15.0,506.76,281.05,0.612,0.0,0.0,0.0,8,0.604,0,5,2,2,9,3.0,4,Promising,#F39C12,0.02880614355153443,Low Risk,147,0.02040816326530612,0.9187713517408406,0.916675,2674.95,2473.74,Silver
C04361,Mumbai,referral,562,39,14,4943.95,353.14,456,495,71.43,18.5,1070.04,91.75,0.921,0.0,0.0,0.0,15,0.352,0,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.011581103695105384,Low Risk,456,0.03070175438596491,0.7405487761432822,0.821425,2407.27,2380.74,Silver
C04362,Hyderabad,referral,712,348,5,2087.97,417.59,319,667,20.0,15.0,818.27,131.12,0.47,0.0,0.0,0.0,7,0.0,1,2,3,3,8,2.6666666666666665,3,Discount Dependent,#E67E22,0.9989028153056755,High Risk,319,0.01567398119122257,0.06855156123091415,0.95,155.58,18.96,Bronze
C04363,Indore,website,226,26,5,1388.22,277.64,170,196,20.0,10.0,659.81,99.3,0.882,0.0,0.0,0.0,8,0.114,0,4,3,2,9,3.0,0,Loyal Customers,#3498DB,0.03803079409183964,Low Risk,170,0.029411764705882353,0.8185322195299817,0.95,2317.69,2051.33,Silver
C04364,Hyderabad,website,577,12,28,12238.59,437.09,517,529,28.57,10.63,1260.02,61.93,1.625,0.0,0.0,0.0,23,0.127,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.004960273980197503,Low Risk,517,0.05415860735009671,0.9117224885582168,0.928575,7314.94,7757.68,Platinum
C04365,Delhi,referral,305,13,7,4102.42,586.06,228,241,28.57,12.5,1192.12,193.25,0.921,0.0,0.0,0.0,10,0.792,0,5,3,4,12,4.0,4,Promising,#F39C12,0.005349039222628955,Low Risk,228,0.03070175438596491,0.9047277046327152,0.928575,5517.38,4681.52,Gold
C04366,Chennai,distributor,695,20,20,7610.83,380.54,607,627,80.0,16.56,1179.09,70.75,0.988,0.0,0.0,0.0,20,0.269,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.0059161336158558625,Low Risk,607,0.032948929159802305,0.8572439828530728,0.8,3138.55,2841.32,Silver
C04367,Mumbai,instagram,289,34,7,2730.92,390.13,244,278,85.71,15.83,903.56,176.3,0.861,0.0,0.0,0.0,12,0.108,0,4,3,3,10,3.3333333333333335,0,Loyal Customers,#3498DB,0.015026493429087665,Low Risk,244,0.028688524590163935,0.7696221479334963,0.785725,2470.35,2550.15,Silver
C04368,Bangalore,instagram,559,444,3,1582.31,527.44,110,554,33.33,10.0,915.53,87.96,0.818,0.0,0.0,0.0,7,0.0,1,1,2,2,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9991299967334479,High Risk,110,0.02727272727272727,0.03272794133814459,0.916675,157.52,78.62,Bronze
C04369,Mumbai,website,220,219,1,136.73,136.73,0,219,0.0,0.0,136.73,136.73,1.0,0.0,0.0,1.0,1,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9979139725300623,High Risk,1,1.0,0.18513719403582057,1.0,9239.54,8875.48,Platinum
C04370,Mumbai,instagram,237,200,2,1350.86,675.43,4,204,100.0,7.5,1169.11,181.75,2.0,0.0,0.0,0.0,3,0.0,1,2,2,2,6,2.0,2,At Risk,#E74C3C,0.9985818447112254,High Risk,4,0.5,0.21431099571326817,0.75,19812.94,18863.48,Platinum
C04371,Delhi,referral,281,258,2,1130.24,565.12,2,260,0.0,0.0,714.86,415.38,2.0,0.0,0.0,0.0,3,0.0,1,2,2,2,6,2.0,3,Discount Dependent,#E67E22,0.999061753749653,High Risk,2,1.0,0.13710312246182826,1.0,28280.1,28063.17,Platinum
C04372,Bangalore,referral,587,57,21,9612.51,457.74,520,577,14.29,10.0,1199.72,89.55,1.212,0.0,0.0,0.0,19,0.069,0,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.03044859072602985,Low Risk,520,0.04038461538461539,0.6446851542197896,0.964275,4194.46,4397.49,Gold
C04373,Mumbai,referral,684,2,39,14182.66,363.66,675,677,20.51,13.13,1793.83,77.08,1.733,0.0,0.0,0.0,20,0.157,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0023854835358467635,Low Risk,675,0.057777777777777775,0.9847147529344312,0.948725,7164.73,7248.5,Platinum
C04374,Bangalore,distributor,767,647,2,352.57,176.28,42,689,100.0,10.0,239.55,113.02,1.429,0.0,0.0,0.0,3,0.0,1,1,2,1,4,1.3333333333333333,2,At Risk,#E74C3C,0.9989149852346891,High Risk,42,0.047619047619047616,0.006853758680649729,0.75,15.75,0.0,Bronze
C04375,Bangalore,instagram,604,23,26,10316.78,396.8,576,599,7.69,10.0,810.24,78.31,1.354,0.0,0.0,0.0,19,0.215,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.005537840394805929,Low Risk,576,0.04513888888888889,0.837664503225156,0.980775,5371.0,5377.69,Gold
C04376,Bangalore,instagram,258,19,10,2978.26,297.83,227,246,10.0,20.0,614.95,82.67,1.322,0.0,0.0,0.0,15,0.541,0,4,3,3,10,3.3333333333333335,4,Promising,#F39C12,0.006235779503625169,Low Risk,227,0.04405286343612335,0.8638716525936915,0.975,4033.57,4226.63,Gold
C04377,Bangalore,instagram,278,267,1,660.85,660.85,0,267,100.0,5.0,660.85,660.85,1.0,1.0,0.0,0.0,1,0.0,1,2,1,2,5,1.6666666666666667,2,At Risk,#E74C3C,0.9994575326840955,High Risk,1,1.0,0.1279217364995969,0.75,23142.03,22064.72,Platinum
C04378,Pune,instagram,627,12,21,9294.95,442.62,612,624,23.81,14.0,955.16,78.91,1.029,0.0,0.0,0.0,21,0.168,0,5,5,5,15,5.0,0,Loyal Customers,#3498DB,0.004752572693246919,Low Risk,612,0.03431372549019608,0.9117224885582168,0.940475,4753.37,4715.28,Gold
C04379,Mumbai,referral,520,498,1,176.06,176.06,0,498,0.0,0.0,176.06,176.06,1.0,0.0,1.0,0.0,1,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9998094269800432,High Risk,1,1.0,0.021592388749496507,1.0,1387.57,1400.6,Silver
C04380,Bangalore,website,174,1,8,4376.08,547.01,158,159,12.5,10.0,1475.66,161.53,1.519,0.0,0.0,0.0,11,0.579,0,5,3,4,12,4.0,4,Promising,#F39C12,0.006773667278340791,Low Risk,158,0.05063291139240506,0.9923279462629435,0.96875,9718.25,9416.52,Platinum
C04381,Mumbai,website,552,30,42,18379.65,437.61,515,545,19.05,11.88,1824.29,72.54,2.447,0.0,0.0,0.0,23,0.222,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.0015803822797086408,Low Risk,515,0.08155339805825243,0.7937005259840998,0.952375,9846.61,9673.54,Platinum
C04382,Mumbai,modern_trade,143,88,2,977.61,488.8,32,120,0.0,0.0,674.81,302.8,1.875,1.0,0.0,0.0,4,0.31,1,3,2,2,7,2.3333333333333335,3,Discount Dependent,#E67E22,0.909677869765985,High Risk,32,0.0625,0.5077612562521375,1.0,5661.92,6055.79,Gold
C04383,Hyderabad,instagram,115,47,1,312.17,312.17,0,47,0.0,0.0,312.17,312.17,1.0,1.0,0.0,0.0,2,1.0,0,3,1,1,5,1.6666666666666667,4,Promising,#F39C12,0.07440478166463291,Low Risk,1,1.0,0.6962984793343721,1.0,79337.68,76907.89,Platinum
C04384,Hyderabad,instagram,747,5,21,10549.79,502.37,644,649,33.33,15.0,1249.18,94.03,0.978,0.0,0.0,0.0,21,0.196,0,5,5,5,15,5.0,0,Loyal Customers,#3498DB,0.009237171186350503,Low Risk,644,0.03260869565217391,0.9622238368941451,0.916675,5274.02,4995.89,Gold
C04385,Kolkata,distributor,179,1,7,2528.78,361.25,147,148,71.43,15.0,640.56,78.28,1.429,0.0,0.0,0.0,12,0.625,0,5,3,3,11,3.6666666666666665,4,Promising,#F39C12,0.004690804214221155,Low Risk,147,0.047619047619047616,0.9923279462629435,0.821425,5118.05,4838.05,Gold
C04386,Hyderabad,instagram,331,248,1,509.49,509.49,0,248,100.0,20.0,509.49,509.49,1.0,0.0,0.0,0.0,3,0.0,1,2,1,1,4,1.3333333333333333,2,At Risk,#E74C3C,1.0,High Risk,1,1.0,0.14807956264744207,0.75,20653.08,20909.09,Platinum
C04387,Ahmedabad,distributor,91,80,2,555.12,277.56,4,84,100.0,12.5,319.29,235.83,2.0,0.0,0.0,0.0,4,1.0,1,3,2,1,6,2.0,4,Promising,#F39C12,0.9108891184303889,High Risk,4,0.5,0.540029869446153,0.75,20516.29,20414.43,Platinum
C04388,Mumbai,modern_trade,688,14,21,9090.67,432.89,627,641,28.57,12.5,1132.2,94.11,1.005,0.0,0.0,0.0,20,0.2,0,4,5,5,14,4.666666666666667,0,Loyal Customers,#3498DB,0.005212043107673245,Low Risk,627,0.03349282296650718,0.8977865850653693,0.928575,4411.76,4389.71,Gold
C04389,Mumbai,distributor,788,13,20,7886.91,394.35,773,786,80.0,13.44,1598.86,71.49,0.776,0.0,0.0,0.0,20,0.081,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.012516753541135323,Low Risk,773,0.0258732212160414,0.9047277046327152,0.8,2695.46,2835.54,Silver
C04390,Mumbai,referral,568,6,23,8571.61,372.68,542,548,73.91,12.35,824.86,90.08,1.273,0.0,0.0,0.0,19,0.136,0,5,5,5,15,5.0,0,Loyal Customers,#3498DB,0.006707309167584154,Low Risk,542,0.042435424354243544,0.9548416039104165,0.815225,4493.31,4599.83,Gold
C04391,Mumbai,instagram,388,359,1,395.86,395.86,0,359,100.0,10.0,395.86,395.86,1.0,0.0,0.0,0.0,2,0.0,1,2,1,1,4,1.3333333333333333,2,At Risk,#E74C3C,1.0,High Risk,1,1.0,0.062983210576072,0.75,6825.28,5274.15,Gold
C04392,Hyderabad,website,860,779,1,609.55,609.55,0,779,0.0,0.0,609.55,609.55,1.0,0.0,0.0,0.0,4,0.0,1,1,1,2,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9996803806714273,High Risk,1,1.0,0.0024798085248360774,1.0,551.72,854.79,Bronze
C04393,Chennai,website,783,50,34,13797.47,405.81,708,758,20.59,12.86,1385.87,89.22,1.441,0.0,0.0,0.0,23,0.011,0,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.04335182889595063,Low Risk,708,0.0480225988700565,0.6803950000871885,0.948525,4590.62,4484.77,Gold
C04394,Mumbai,instagram,777,21,7,3417.95,488.28,503,524,42.86,20.0,1149.45,77.37,0.417,0.0,0.0,0.0,16,0.254,0,4,3,3,10,3.3333333333333335,0,Loyal Customers,#3498DB,0.028847009984957837,Low Risk,503,0.013916500994035786,0.8506671609508557,0.89285,1883.78,1833.74,Silver
C04395,Jaipur,modern_trade,255,220,1,628.34,628.34,0,220,100.0,5.0,628.34,628.34,1.0,0.0,0.0,0.0,4,0.0,1,2,1,2,5,1.6666666666666667,2,At Risk,#E74C3C,0.998951271381743,High Risk,1,1.0,0.18371681153444988,0.75,31600.78,30640.13,Platinum
C04396,Kolkata,instagram,785,8,39,15957.84,409.18,768,776,17.95,11.43,1258.74,95.12,1.523,0.0,0.0,0.0,23,0.059,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0067902336883220735,Low Risk,768,0.05078125,0.940246614086162,0.955125,6811.03,6655.38,Gold
C04397,Delhi,referral,174,13,10,4278.82,427.88,159,172,20.0,10.0,930.97,97.85,1.887,0.0,0.0,0.0,13,0.382,0,5,3,4,12,4.0,4,Promising,#F39C12,0.0031721093926495017,Low Risk,159,0.06289308176100629,0.9047277046327152,0.95,8442.27,9264.59,Platinum
C04398,Mumbai,modern_trade,841,548,6,1751.88,291.98,292,840,100.0,12.5,628.77,95.43,0.616,0.0,0.0,0.0,6,0.0,1,1,3,3,7,2.3333333333333335,2,At Risk,#E74C3C,0.9987554991843672,High Risk,292,0.02054794520547945,0.014691353345096275,0.75,24.13,0.0,Bronze
C04399,Mumbai,instagram,639,30,17,7280.29,428.25,600,630,76.47,12.69,1224.44,66.13,0.85,0.0,0.0,0.0,20,0.15,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.006868278138913963,Low Risk,600,0.028333333333333332,0.7937005259840998,0.808825,2843.15,2997.11,Silver
C04400,Mumbai,instagram,725,65,40,13621.81,340.55,613,678,20.0,16.25,920.83,72.12,1.958,0.0,0.0,0.0,22,0.016,1,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.8661985318343519,High Risk,613,0.06525285481239804,0.6061630334067722,0.95,4670.75,4688.21,Gold
C04401,Mumbai,instagram,909,574,7,3003.24,429.03,280,854,71.43,12.0,920.18,56.55,0.75,0.0,0.0,0.0,14,0.0,1,1,3,3,7,2.3333333333333335,2,At Risk,#E74C3C,0.999739162071923,High Risk,280,0.025,0.012025346061460877,0.821425,38.67,181.37,Bronze
C04402,Bangalore,instagram,627,8,26,9001.06,346.19,564,572,38.46,14.0,1313.45,62.57,1.383,0.0,0.0,0.0,18,0.298,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.005670538684056623,Low Risk,564,0.04609929078014184,0.940246614086162,0.90385,4950.39,5124.91,Gold
C04403,Delhi,instagram,890,842,3,945.79,315.26,27,869,33.33,10.0,390.07,200.99,3.0,0.0,0.0,0.0,5,0.0,1,1,2,2,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9997008662012618,High Risk,27,0.1111111111111111,0.0015265012057585174,0.916675,17.89,303.11,Bronze
C04404,Delhi,instagram,746,559,3,542.35,180.78,74,633,0.0,0.0,231.13,145.5,1.216,0.0,0.0,0.0,4,0.0,1,1,2,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9968821917590359,High Risk,74,0.04054054054054054,0.013497994571776431,1.0,36.11,0.0,Bronze
C04405,Ahmedabad,instagram,602,46,18,4986.14,277.01,538,584,22.22,12.5,907.58,88.6,1.004,0.0,0.0,0.0,14,0.297,0,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.013463260066157213,Low Risk,538,0.03345724907063197,0.7016818199634473,0.94445,2241.8,2554.22,Silver
C04406,Chennai,modern_trade,435,380,1,401.27,401.27,0,380,0.0,0.0,401.27,401.27,1.0,0.0,1.0,0.0,2,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9995574912536078,High Risk,1,1.0,0.05357774892831706,1.0,7847.19,7356.38,Platinum
C04407,Jaipur,distributor,414,38,22,9093.24,413.33,349,387,18.18,11.25,1574.86,88.89,1.891,0.0,0.0,0.0,21,0.173,0,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.0033445206822652345,Low Risk,349,0.06303724928366762,0.7462742321549556,0.95455,6774.61,6835.01,Gold
C04408,Mumbai,referral,478,57,21,8109.39,386.16,378,435,66.67,13.57,1195.09,82.18,1.667,0.0,0.0,0.0,19,0.022,0,3,5,5,13,4.333333333333333,0,Loyal Customers,#3498DB,0.05810761450373523,Low Risk,378,0.05555555555555555,0.6446851542197896,0.833325,4206.78,4010.41,Gold
C04409,Bangalore,instagram,154,6,9,3990.84,443.43,124,130,66.67,15.83,781.59,96.65,2.177,0.0,0.0,0.0,10,0.536,0,5,3,4,12,4.0,4,Promising,#F39C12,0.008155469872427212,Low Risk,124,0.07258064516129033,0.9548416039104165,0.833325,9347.26,9255.85,Platinum
C04410,Hyderabad,instagram,678,13,26,10291.51,395.83,652,665,76.92,12.5,1254.41,65.48,1.196,0.0,0.0,0.0,21,0.021,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.03483276931063234,Low Risk,652,0.03987730061349693,0.9047277046327152,0.8077,4210.13,4261.38,Gold
C04411,Mumbai,website,242,5,13,3684.38,283.41,228,233,30.77,12.5,749.99,84.4,1.711,0.0,0.0,0.0,12,0.517,0,5,4,3,12,4.0,4,Promising,#F39C12,0.0021732627608056945,Low Risk,228,0.05701754385964912,0.9622238368941451,0.923075,5238.77,6182.73,Gold
C04412,Mumbai,website,249,92,3,1705.34,568.45,130,222,66.67,7.5,837.1,261.58,0.692,0.0,0.0,0.0,6,0.0,1,3,2,3,8,2.6666666666666665,0,Loyal Customers,#3498DB,0.9841968841438093,High Risk,130,0.023076923076923078,0.4923573764672156,0.833325,1964.53,2717.03,Silver
C04413,Chennai,distributor,187,132,1,78.36,78.36,0,132,100.0,15.0,78.36,78.36,1.0,1.0,0.0,0.0,1,0.0,1,2,1,1,4,1.3333333333333333,2,At Risk,#E74C3C,0.9981946753677583,High Risk,1,1.0,0.36181730936009454,0.75,7761.36,7735.96,Platinum
C04414,Chennai,instagram,536,12,19,8236.05,433.48,456,468,21.05,8.75,1357.41,95.2,1.25,0.0,0.0,0.0,20,0.164,0,5,4,5,14,4.666666666666667,0,Loyal Customers,#3498DB,0.005960244580501821,Low Risk,456,0.041666666666666664,0.9117224885582168,0.947375,5694.23,5478.06,Gold
C04415,Bangalore,modern_trade,182,119,2,935.31,467.65,44,163,100.0,20.0,773.06,162.25,1.364,0.0,0.0,0.0,5,0.0,1,2,2,2,6,2.0,2,At Risk,#E74C3C,0.9904945850856476,High Risk,44,0.045454545454545456,0.3999184588991651,0.75,2327.15,2910.41,Silver
C04416,Bangalore,website,666,35,33,11602.81,351.6,630,665,30.3,11.0,658.31,80.7,1.571,0.0,0.0,0.0,21,0.118,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.0022233098979751904,Low Risk,630,0.05238095238095238,0.7637175654573216,0.92425,4745.01,4866.06,Gold
C04417,Bangalore,distributor,609,484,3,648.97,216.32,66,550,100.0,13.33,317.63,83.78,1.364,0.0,0.0,0.0,5,0.0,1,1,2,2,5,1.6666666666666667,2,At Risk,#E74C3C,0.9999773045964452,High Risk,66,0.045454545454545456,0.024050692122921755,0.75,64.74,0.0,Bronze
C04418,Mumbai,website,507,18,20,8699.63,434.98,473,491,35.0,13.57,1475.89,73.27,1.268,0.0,0.0,0.0,18,0.132,0,4,4,5,13,4.333333333333333,0,Loyal Customers,#3498DB,0.00821889167236486,Low Risk,473,0.042283298097251586,0.8705505632961241,0.9125,5332.83,4936.36,Gold
C04419,Delhi,referral,124,69,2,638.69,319.35,55,124,50.0,10.0,492.67,146.02,1.091,0.0,0.0,0.0,3,0.771,1,3,2,2,7,2.3333333333333335,4,Promising,#F39C12,0.8688143586249043,High Risk,55,0.03636363636363636,0.5877739531418044,0.875,2179.94,2646.05,Silver
C04420,Mumbai,website,249,1,10,4440.68,444.07,230,231,50.0,10.0,1046.44,160.19,1.304,0.0,0.0,0.0,17,0.617,0,5,3,4,12,4.0,4,Promising,#F39C12,0.0035370950212547554,Low Risk,230,0.043478260869565216,0.9923279462629435,0.875,6118.99,6217.17,Gold
C04421,Mumbai,modern_trade,204,184,1,688.48,688.48,0,184,100.0,5.0,688.48,688.48,1.0,0.0,0.0,0.0,3,0.0,1,2,1,2,5,1.6666666666666667,2,At Risk,#E74C3C,0.9999610161605025,High Risk,1,1.0,0.24241578616167947,0.75,45688.44,47872.16,Platinum
C04422,Ahmedabad,instagram,891,20,29,10993.09,379.07,853,873,79.31,15.22,1678.9,75.18,1.02,0.0,0.0,0.0,21,0.046,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.016316828121582083,Low Risk,853,0.03399765533411489,0.8572439828530728,0.801725,3232.89,3228.29,Silver
C04423,Hyderabad,instagram,655,404,8,3502.98,437.87,200,604,50.0,15.0,1202.29,79.94,1.2,0.0,0.0,0.0,12,0.0,1,1,3,3,7,2.3333333333333335,2,At Risk,#E74C3C,0.9994259337453457,High Risk,200,0.04,0.04453585529924076,0.875,249.12,662.63,Bronze
C04424,Indore,referral,513,125,5,2956.08,591.22,136,261,20.0,5.0,904.55,256.96,1.103,0.0,0.0,0.0,11,0.0,1,2,3,3,8,2.6666666666666665,3,Discount Dependent,#E67E22,0.9887880941688172,High Risk,136,0.03676470588235294,0.3818587827286608,0.95,2878.06,2474.02,Silver
C04425,Delhi,instagram,383,379,1,931.57,931.57,0,379,0.0,0.0,931.57,931.57,1.0,0.0,0.0,0.0,3,0.0,1,1,1,2,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9997686669723506,High Risk,1,1.0,0.05399197828710573,1.0,18358.52,19315.18,Platinum
C04426,Bangalore,referral,861,278,4,1090.97,272.74,446,724,25.0,15.0,492.92,90.59,0.269,0.0,0.0,0.0,7,0.0,1,2,2,2,6,2.0,3,Discount Dependent,#E67E22,0.981635565755627,High Risk,446,0.008968609865470852,0.11753082676077023,0.9375,98.38,0.0,Bronze
C04427,Delhi,distributor,465,10,24,8422.6,350.94,431,441,20.83,12.0,837.71,95.16,1.671,0.0,0.0,0.0,19,0.199,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.004095948884030291,Low Risk,431,0.05568445475638051,0.9258747122872905,0.947925,6260.17,6530.56,Gold
C04428,Mumbai,website,642,612,1,216.24,216.24,0,612,100.0,10.0,216.24,216.24,1.0,1.0,0.0,0.0,1,0.0,1,1,1,1,3,1.0,2,At Risk,#E74C3C,0.9997363285524508,High Risk,1,1.0,0.008974205898414338,0.75,531.23,583.43,Bronze
C04429,Mumbai,website,317,10,7,3282.89,468.98,300,310,0.0,0.0,698.41,275.94,0.7,0.0,0.0,0.0,11,0.329,0,5,3,3,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.006145972424714234,Low Risk,300,0.023333333333333334,0.9258747122872905,1.0,3698.08,3509.51,Silver
C04430,Pune,website,94,94,1,466.16,466.16,0,94,0.0,0.0,466.16,466.16,1.0,0.0,0.0,0.0,3,0.0,1,3,1,1,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9832231486872772,High Risk,1,1.0,0.48483157232335894,1.0,82493.32,82291.81,Platinum
C04431,Chennai,modern_trade,276,106,1,997.48,997.48,0,106,0.0,0.0,997.48,997.48,1.0,0.0,0.0,0.0,5,0.0,1,3,1,2,6,2.0,3,Discount Dependent,#E67E22,0.9964266950615991,High Risk,1,1.0,0.44203184765024595,1.0,160935.04,158102.55,Platinum
C04432,Hyderabad,distributor,110,76,1,91.62,91.62,0,76,0.0,0.0,91.62,91.62,1.0,0.0,1.0,0.0,1,1.0,1,3,1,1,5,1.6666666666666667,4,Promising,#F39C12,0.9319673027540036,High Risk,1,1.0,0.5569252295784685,1.0,18624.3,19188.05,Platinum
C04433,Bangalore,website,650,443,1,376.8,376.8,0,443,0.0,0.0,376.8,376.8,1.0,0.0,0.0,0.0,3,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.998347088336321,High Risk,1,1.0,0.032980973136347076,1.0,4535.94,3179.62,Silver
C04434,Jaipur,referral,547,25,25,11889.06,475.56,457,482,24.0,10.83,1543.78,86.67,1.641,0.0,0.0,0.0,21,0.185,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.0036058054551713604,Low Risk,457,0.05470459518599562,0.8248605943353025,0.94,7362.59,7427.79,Platinum
C04435,Mumbai,referral,863,112,28,12116.32,432.73,714,826,25.0,11.43,1590.53,87.44,1.176,0.0,0.0,0.0,20,0.0,1,2,5,5,12,4.0,1,Champions,#2ECC71,0.9846535981760095,High Risk,714,0.0392156862745098,0.4220703983898458,0.9375,2450.9,3087.48,Silver
C04436,Delhi,referral,394,5,21,6735.93,320.76,388,393,42.86,12.78,700.64,88.67,1.624,0.0,0.0,0.0,22,0.158,0,5,5,4,14,4.666666666666667,0,Loyal Customers,#3498DB,0.0033728523282598906,Low Risk,388,0.05412371134020619,0.9622238368941451,0.89285,5443.96,6049.23,Gold
C04437,Delhi,referral,283,272,1,433.05,433.05,0,272,100.0,25.0,433.05,433.05,1.0,0.0,1.0,0.0,3,0.0,1,2,1,1,4,1.3333333333333333,2,At Risk,#E74C3C,0.9998476181742455,High Risk,1,1.0,0.12308934411680393,0.75,14591.93,15069.88,Platinum
C04438,Pune,referral,794,83,29,16640.96,573.83,696,779,13.79,6.25,1163.5,97.44,1.25,0.0,0.0,0.0,22,0.072,1,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.8592405629794604,High Risk,696,0.041666666666666664,0.5276955701815529,0.965525,4446.43,4760.13,Gold
C04439,Ahmedabad,website,459,24,22,8060.82,366.4,383,407,18.18,12.5,1073.26,78.95,1.723,0.0,0.0,0.0,18,0.13,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.006863735904986463,Low Risk,383,0.057441253263707574,0.8312378961427878,0.95455,6095.32,6345.31,Gold
C04440,Delhi,website,137,136,1,976.37,976.37,0,136,100.0,10.0,976.37,976.37,1.0,0.0,0.0,0.0,4,0.0,1,2,1,2,5,1.6666666666666667,2,At Risk,#E74C3C,0.9924256322846632,High Risk,1,1.0,0.3508409099817237,0.75,93773.21,101032.7,Platinum
C04441,Kolkata,instagram,271,150,5,1804.66,360.93,118,268,20.0,10.0,671.56,66.1,1.271,0.0,0.0,0.0,11,0.0,1,2,3,3,8,2.6666666666666665,3,Discount Dependent,#E67E22,0.9851102187817061,High Risk,118,0.0423728813559322,0.3149802624737183,0.95,1670.36,1576.89,Silver
C04442,Pune,distributor,515,45,18,7299.57,405.53,469,514,22.22,10.0,991.53,96.61,1.151,0.0,0.0,0.0,16,0.234,0,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.006644301471873992,Low Risk,469,0.03837953091684435,0.7071067811865476,0.94445,3793.84,3650.53,Gold
C04443,Delhi,referral,229,11,5,2007.26,401.45,206,217,40.0,15.0,852.32,191.49,0.728,0.0,0.0,0.0,9,0.48,0,5,3,3,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.007832193176463836,Low Risk,206,0.024271844660194174,0.9187713517408406,0.9,2940.88,3222.11,Silver
C04444,Bangalore,website,885,45,19,9240.85,486.36,791,836,15.79,10.0,1620.48,96.04,0.721,0.0,0.0,0.0,19,0.051,0,3,4,5,12,4.0,0,Loyal Customers,#3498DB,0.03073102842819547,Low Risk,791,0.02402022756005057,0.7071067811865476,0.960525,2896.15,3348.29,Silver
